,"V skladu s Pravilnikom o prvih meritvah in obratovalnem monitoringu emisije snovi v zrak iz nepremičnih virov onesnaževanja ter o pogojih za njegovo izvajanje (Uradni list RS, št. 70/96, 71/00, 99/01 in 17/03), morajo vsi zavezanci za izvedbo emisijskega monitoringa snovi v zrak iz nepremičnih virov onesnaževanja pripraviti letno poročilo.

Na osnovi oddanih letnih poročil smo na Agenciji RS za okolje zbrali podatke o letnih količinah izpuščenih snovi v zrak iz industrijskih obratov, ki jih objavljamo na tej spletni strani.

Na tej spletni strani so osnovni podatki o zavezancu, obratu s katerim upravlja zavezanec in o letnih količinah izpuščenih snovi v zrak iz posameznega obrata. Podatki so v obliki excelove tabele, tako da jih lahko poljubno razvrščate.  
",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
574,2005,"ENOS-ENERGETIKA, D.O.O., JESENICE",CESTA ŽELEZARJEV 8,4270,JESENICE,JESENICE,CESTA ŽELEZARJEV,8,,JESENICE,"dušikovi oksidi (NO in NO2), izraženi kot NO2",26111
575,2005,"ENOS-ENERGETIKA, D.O.O., JESENICE",CESTA ŽELEZARJEV 8,4270,JESENICE,JESENICE,CESTA ŽELEZARJEV,8,,JESENICE,ogljikov dioksid (CO2),27685522
576,2005,"ENOS-ENERGETIKA, D.O.O., JESENICE",CESTA ŽELEZARJEV 8,4270,JESENICE,JESENICE,CESTA ŽELEZARJEV,8,,JESENICE,ogljikov monoksid (CO),19443
577,2005,"ETA CERKNO, TOVARNA ELEKTROTERMIČNIH APARATOV, d.o.o.",PLATIŠEVA ULICA 39,5282,CERKNO,CERKNO,PLATIŠEVA ULICA,39,,CERKNO,"anorganske spojine klora, če niso navedene v I. nevarnostni skupini, izražene kot HCl",3
578,2005,"ETA CERKNO, TOVARNA ELEKTROTERMIČNIH APARATOV, d.o.o.",PLATIŠEVA ULICA 39,5282,CERKNO,CERKNO,PLATIŠEVA ULICA,39,,CERKNO,cink in njegove spojine (Zn),2.343
579,2005,"ETA CERKNO, TOVARNA ELEKTROTERMIČNIH APARATOV, d.o.o.",PLATIŠEVA ULICA 39,5282,CERKNO,CERKNO,PLATIŠEVA ULICA,39,,CERKNO,didušikov oksid (N2O),5.58
580,2005,"ETA CERKNO, TOVARNA ELEKTROTERMIČNIH APARATOV, d.o.o.",PLATIŠEVA ULICA 39,5282,CERKNO,CERKNO,PLATIŠEVA ULICA,39,,CERKNO,"dušikovi oksidi (NO in NO2), izraženi kot NO2",388
581,2005,"ETA CERKNO, TOVARNA ELEKTROTERMIČNIH APARATOV, d.o.o.",PLATIŠEVA ULICA 39,5282,CERKNO,CERKNO,PLATIŠEVA ULICA,39,,CERKNO,"fluor in njegove spojine, izražene kot HF",22
582,2005,"ETA CERKNO, TOVARNA ELEKTROTERMIČNIH APARATOV, d.o.o.",PLATIŠEVA ULICA 39,5282,CERKNO,CERKNO,PLATIŠEVA ULICA,39,,CERKNO,formaldehid (CH2O),21.29
583,2005,"ETA CERKNO, TOVARNA ELEKTROTERMIČNIH APARATOV, d.o.o.",PLATIŠEVA ULICA 39,5282,CERKNO,CERKNO,PLATIŠEVA ULICA,39,,CERKNO,"nikelj in njegove spojine, izražene kot Ni",0.038
584,2005,"ETA CERKNO, TOVARNA ELEKTROTERMIČNIH APARATOV, d.o.o.",PLATIŠEVA ULICA 39,5282,CERKNO,CERKNO,PLATIŠEVA ULICA,39,,CERKNO,ogljikov monoksid (CO),1471.38
585,2005,"ETA CERKNO, TOVARNA ELEKTROTERMIČNIH APARATOV, d.o.o.",PLATIŠEVA ULICA 39,5282,CERKNO,CERKNO,PLATIŠEVA ULICA,39,,CERKNO,"silicijev dioksid, v obliki kristalinskega prahu, SiO2",0.6605000000000001
586,2005,"ETA CERKNO, TOVARNA ELEKTROTERMIČNIH APARATOV, d.o.o.",PLATIŠEVA ULICA 39,5282,CERKNO,CERKNO,PLATIŠEVA ULICA,39,,CERKNO,skupni prah,1011.825
587,2005,"ETA CERKNO, TOVARNA ELEKTROTERMIČNIH APARATOV, d.o.o.",PLATIŠEVA ULICA 39,5282,CERKNO,CERKNO,PLATIŠEVA ULICA,39,,CERKNO,"VSOTA org. spojine I., II. in III. nev. sk.",138
588,2005,"ETA CERKNO, TOVARNA ELEKTROTERMIČNIH APARATOV, d.o.o.",PLATIŠEVA ULICA 39,5282,CERKNO,CERKNO,PLATIŠEVA ULICA,39,,CERKNO,VSOTA org. spojine II. nev. sk.,191.17
589,2005,"ETA CERKNO, TOVARNA ELEKTROTERMIČNIH APARATOV, d.o.o.",PLATIŠEVA ULICA 39,5282,CERKNO,CERKNO,PLATIŠEVA ULICA,39,,CERKNO,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",231
590,2005,"ETI ELEKTROELEMENT, D.D.",OBREZIJA 5,1411,IZLAKE,IZLAKE,OBREZIJA,5,,ZAGORJE OB SAVI,"anorganske spojine klora, če niso navedene v I. nevarnostni skupini, izražene kot HCl",352.56
591,2005,"ETI ELEKTROELEMENT, D.D.",OBREZIJA 5,1411,IZLAKE,IZLAKE,OBREZIJA,5,,ZAGORJE OB SAVI,benzen,7.11
592,2005,"ETI ELEKTROELEMENT, D.D.",OBREZIJA 5,1411,IZLAKE,IZLAKE,OBREZIJA,5,,ZAGORJE OB SAVI,"dušikovi oksidi (NO in NO2), izraženi kot NO2",3825.47
593,2005,"ETI ELEKTROELEMENT, D.D.",OBREZIJA 5,1411,IZLAKE,IZLAKE,OBREZIJA,5,,ZAGORJE OB SAVI,fenol,7.116
594,2005,"ETI ELEKTROELEMENT, D.D.",OBREZIJA 5,1411,IZLAKE,IZLAKE,OBREZIJA,5,,ZAGORJE OB SAVI,"fluor in njegove spojine, izražene kot HF",43.53
595,2005,"ETI ELEKTROELEMENT, D.D.",OBREZIJA 5,1411,IZLAKE,IZLAKE,OBREZIJA,5,,ZAGORJE OB SAVI,"hlapne organske spojine, razen metana",1954.05
596,2005,"ETI ELEKTROELEMENT, D.D.",OBREZIJA 5,1411,IZLAKE,IZLAKE,OBREZIJA,5,,ZAGORJE OB SAVI,metanol,7.116
597,2005,"ETI ELEKTROELEMENT, D.D.",OBREZIJA 5,1411,IZLAKE,IZLAKE,OBREZIJA,5,,ZAGORJE OB SAVI,"silicijev dioksid, v obliki kristalinskega prahu, SiO2",98.41
598,2005,"ETI ELEKTROELEMENT, D.D.",OBREZIJA 5,1411,IZLAKE,IZLAKE,OBREZIJA,5,,ZAGORJE OB SAVI,skupni prah,3809.44
599,2005,"ETI ELEKTROELEMENT, D.D.",OBREZIJA 5,1411,IZLAKE,IZLAKE,OBREZIJA,5,,ZAGORJE OB SAVI,stiren (C8H8),7.1
600,2005,"ETI ELEKTROELEMENT, D.D.",OBREZIJA 5,1411,IZLAKE,IZLAKE,OBREZIJA,5,,ZAGORJE OB SAVI,"VSOTA anorg. sp., ki so v parah ali v pl. stanju I. nev. sk.",5.85
601,2005,"ETI ELEKTROELEMENT, D.D.",OBREZIJA 5,1411,IZLAKE,IZLAKE,OBREZIJA,5,,ZAGORJE OB SAVI,"VSOTA anorg. sp., ki so v parah ali v pl. stanju II. nev. sk.",14.366
602,2005,"ETI ELEKTROELEMENT, D.D.",OBREZIJA 5,1411,IZLAKE,IZLAKE,OBREZIJA,5,,ZAGORJE OB SAVI,"VSOTA anorg. sp., ki so v parah ali v pl. stanju III. nev. sk.",5.83
603,2005,"ETI ELEKTROELEMENT, D.D.",OBREZIJA 5,1411,IZLAKE,IZLAKE,OBREZIJA,5,,ZAGORJE OB SAVI,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",2352.61
604,2005,"ETI ELEKTROELEMENT, D.D.",OBREZIJA 5,1411,IZLAKE,KAMNIK,BAKOVNIK,4,A,KAMNIK,"anorganske spojine klora, če niso navedene v I. nevarnostni skupini, izražene kot HCl",76.37
605,2005,"ETI ELEKTROELEMENT, D.D.",OBREZIJA 5,1411,IZLAKE,KAMNIK,BAKOVNIK,4,A,KAMNIK,benzen,4.5
606,2005,"ETI ELEKTROELEMENT, D.D.",OBREZIJA 5,1411,IZLAKE,KAMNIK,BAKOVNIK,4,A,KAMNIK,"dušikovi oksidi (NO in NO2), izraženi kot NO2",2104.13
607,2005,"ETI ELEKTROELEMENT, D.D.",OBREZIJA 5,1411,IZLAKE,KAMNIK,BAKOVNIK,4,A,KAMNIK,fenol,4.5
608,2005,"ETI ELEKTROELEMENT, D.D.",OBREZIJA 5,1411,IZLAKE,KAMNIK,BAKOVNIK,4,A,KAMNIK,"fluor in njegove spojine, izražene kot HF",20.79
609,2005,"ETI ELEKTROELEMENT, D.D.",OBREZIJA 5,1411,IZLAKE,KAMNIK,BAKOVNIK,4,A,KAMNIK,"hlapne organske spojine, razen metana",2122.56
610,2005,"ETI ELEKTROELEMENT, D.D.",OBREZIJA 5,1411,IZLAKE,KAMNIK,BAKOVNIK,4,A,KAMNIK,metanol,4.5
611,2005,"ETI ELEKTROELEMENT, D.D.",OBREZIJA 5,1411,IZLAKE,KAMNIK,BAKOVNIK,4,A,KAMNIK,"organske spojine, izražene kot skupni organski ogljik (TOC)",437.56
612,2005,"ETI ELEKTROELEMENT, D.D.",OBREZIJA 5,1411,IZLAKE,KAMNIK,BAKOVNIK,4,A,KAMNIK,skupni prah,241.1
613,2005,"ETI ELEKTROELEMENT, D.D.",OBREZIJA 5,1411,IZLAKE,KAMNIK,BAKOVNIK,4,A,KAMNIK,stiren (C8H8),4.5
614,2005,"ETI ELEKTROELEMENT, D.D.",OBREZIJA 5,1411,IZLAKE,KAMNIK,BAKOVNIK,4,A,KAMNIK,"VSOTA anorg. sp., ki so v parah ali v pl. stanju I. nev. sk.",5.25
615,2005,"ETI ELEKTROELEMENT, D.D.",OBREZIJA 5,1411,IZLAKE,KAMNIK,BAKOVNIK,4,A,KAMNIK,"VSOTA anorg. sp., ki so v parah ali v pl. stanju II. nev. sk.",9.45
616,2005,"ETI ELEKTROELEMENT, D.D.",OBREZIJA 5,1411,IZLAKE,KAMNIK,BAKOVNIK,4,A,KAMNIK,"VSOTA anorg. sp., ki so v parah ali v pl. stanju III. nev. sk.",2.25
617,2005,"ETI ELEKTROELEMENT, D.D.",OBREZIJA 5,1411,IZLAKE,KAMNIK,BAKOVNIK,4,A,KAMNIK,"VSOTA org. spojine I., II. in III. nev. sk.",1.8
618,2005,"ETI ELEKTROELEMENT, D.D.",OBREZIJA 5,1411,IZLAKE,KAMNIK,BAKOVNIK,4,A,KAMNIK,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",1219.61
619,2005,"ETIKETA, TISKARNA D.D.",INDUSTRIJSKA ULICA 6,4226,ŽIRI,ŽIRI,INDUSTRIJSKA ULICA,6,,ŽIRI,"hlapne organske spojine, razen metana",2338
620,2005,"ETIKETA, TISKARNA D.D.",INDUSTRIJSKA ULICA 6,4226,ŽIRI,ŽIRI,INDUSTRIJSKA ULICA,6,,ŽIRI,skupni prah,3
621,2005,"ETOL TOVARNA AROM IN ETERIČNIH OLJ, D.D.",ŠKOFJA VAS 39,3000,CELJE,ŠKOFJA VAS,,39,,CELJE,skupni prah,400.8
622,2005,"ETOL TOVARNA AROM IN ETERIČNIH OLJ, D.D.",ŠKOFJA VAS 39,3000,CELJE,ŠKOFJA VAS,,39,,CELJE,"VSOTA org. spojine I., II. in III. nev. sk.",4.32
623,2005,"ETOL TOVARNA AROM IN ETERIČNIH OLJ, D.D.",ŠKOFJA VAS 39,3000,CELJE,ŠKOFJA VAS,,39,,CELJE,"dušikovi oksidi (NO in NO2), izraženi kot NO2",120.48
624,2005,"ETOL TOVARNA AROM IN ETERIČNIH OLJ, D.D.",ŠKOFJA VAS 39,3000,CELJE,ŠKOFJA VAS,,39,,CELJE,ogljikov monoksid (CO),136.58
625,2005,"ETOL TOVARNA AROM IN ETERIČNIH OLJ, D.D.",ŠKOFJA VAS 39,3000,CELJE,ŠKOFJA VAS,,39,,CELJE,skupni prah,0.1005
626,2005,"ETRA 33 ENERGETSKI TRANSFORMATORJI, D.D.",ŠLANDROVA ULICA 10,1000,LJUBLJANA,LJUBLJANA,ŠLANDROVA ULICA,10,,LJUBLJANA,"dušikovi oksidi (NO in NO2), izraženi kot NO2",434.2
627,2005,"ETRA 33 ENERGETSKI TRANSFORMATORJI, D.D.",ŠLANDROVA ULICA 10,1000,LJUBLJANA,LJUBLJANA,ŠLANDROVA ULICA,10,,LJUBLJANA,ogljikov dioksid (CO2),604779.5
628,2005,"ETRA 33 ENERGETSKI TRANSFORMATORJI, D.D.",ŠLANDROVA ULICA 10,1000,LJUBLJANA,LJUBLJANA,ŠLANDROVA ULICA,10,,LJUBLJANA,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",
629,2005,"EXOTERM - IT D.O.O. DRUŽBA ZA PROIZVODNJO, INŽENIRING, ZASTOPSTVO IN TRGOVINO, KRANJ",STRUŽEVO 66,4202,NAKLO,KRANJ,STRUŽEVO,66,,KRANJ,amonijak (NH3),0.7
630,2005,"EXOTERM - IT D.O.O. DRUŽBA ZA PROIZVODNJO, INŽENIRING, ZASTOPSTVO IN TRGOVINO, KRANJ",STRUŽEVO 66,4202,NAKLO,KRANJ,STRUŽEVO,66,,KRANJ,fenol,5.9
631,2005,"EXOTERM - IT D.O.O. DRUŽBA ZA PROIZVODNJO, INŽENIRING, ZASTOPSTVO IN TRGOVINO, KRANJ",STRUŽEVO 66,4202,NAKLO,KRANJ,STRUŽEVO,66,,KRANJ,formaldehid (CH2O),1.1
632,2005,"EXOTERM - IT D.O.O. DRUŽBA ZA PROIZVODNJO, INŽENIRING, ZASTOPSTVO IN TRGOVINO, KRANJ",STRUŽEVO 66,4202,NAKLO,KRANJ,STRUŽEVO,66,,KRANJ,"silicijev dioksid, v obliki kristalinskega prahu, SiO2",
633,2005,"EXOTERM - IT D.O.O. DRUŽBA ZA PROIZVODNJO, INŽENIRING, ZASTOPSTVO IN TRGOVINO, KRANJ",STRUŽEVO 66,4202,NAKLO,KRANJ,STRUŽEVO,66,,KRANJ,skupni prah,57.3
634,2005,"EXOTERM - IT D.O.O. DRUŽBA ZA PROIZVODNJO, INŽENIRING, ZASTOPSTVO IN TRGOVINO, KRANJ",STRUŽEVO 66,4202,NAKLO,KRANJ,STRUŽEVO,66,,KRANJ,amonijak (NH3),198.3
635,2005,"EXOTERM - IT D.O.O. DRUŽBA ZA PROIZVODNJO, INŽENIRING, ZASTOPSTVO IN TRGOVINO, KRANJ",STRUŽEVO 66,4202,NAKLO,KRANJ,STRUŽEVO,66,,KRANJ,"dušikovi oksidi (NO in NO2), izraženi kot NO2",10297.3
636,2005,"EXOTERM - IT D.O.O. DRUŽBA ZA PROIZVODNJO, INŽENIRING, ZASTOPSTVO IN TRGOVINO, KRANJ",STRUŽEVO 66,4202,NAKLO,KRANJ,STRUŽEVO,66,,KRANJ,fenol,696.2
637,2005,"EXOTERM - IT D.O.O. DRUŽBA ZA PROIZVODNJO, INŽENIRING, ZASTOPSTVO IN TRGOVINO, KRANJ",STRUŽEVO 66,4202,NAKLO,KRANJ,STRUŽEVO,66,,KRANJ,formaldehid (CH2O),24.5
638,2005,"EXOTERM - IT D.O.O. DRUŽBA ZA PROIZVODNJO, INŽENIRING, ZASTOPSTVO IN TRGOVINO, KRANJ",STRUŽEVO 66,4202,NAKLO,KRANJ,STRUŽEVO,66,,KRANJ,ogljikov monoksid (CO),7187.9
639,2005,"EXOTERM - IT D.O.O. DRUŽBA ZA PROIZVODNJO, INŽENIRING, ZASTOPSTVO IN TRGOVINO, KRANJ",STRUŽEVO 66,4202,NAKLO,KRANJ,STRUŽEVO,66,,KRANJ,skupni prah,1578.9
640,2005,"EXOTERM - IT D.O.O. DRUŽBA ZA PROIZVODNJO, INŽENIRING, ZASTOPSTVO IN TRGOVINO, KRANJ",STRUŽEVO 66,4202,NAKLO,KRANJ,STRUŽEVO,66,,KRANJ,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",1011.7
641,2005,"Farma Draženci reja prašičev, d.o.o.",DRAŽENCI 10a,2288,HAJDINA,DRAŽENCI,,10,a,HAJDINA,amonijak (NH3),21190
642,2005,"Farma Draženci reja prašičev, d.o.o.",DRAŽENCI 10a,2288,HAJDINA,DRAŽENCI,,10,a,HAJDINA,didušikov oksid (N2O),13560
643,2005,"Farma Draženci reja prašičev, d.o.o.",DRAŽENCI 10a,2288,HAJDINA,DRAŽENCI,,10,a,HAJDINA,metan (CH4),124960
644,2005,Farma Hedl,SPODNJA VIŽINGA 14,2360,RADLJE OB DRAVI,SPODNJA VIŽINGA,,14,,RADLJE OB DRAVI,amonijak (NH3),33890
645,2005,Farma Hedl,SPODNJA VIŽINGA 14,2360,RADLJE OB DRAVI,SPODNJA VIŽINGA,,14,,RADLJE OB DRAVI,didušikov oksid (N2O),3494
646,2005,Farma Hedl,SPODNJA VIŽINGA 14,2360,RADLJE OB DRAVI,SPODNJA VIŽINGA,,14,,RADLJE OB DRAVI,metan (CH4),1059
647,2005,Farma Hedl,SPODNJA VIŽINGA 14,2360,RADLJE OB DRAVI,SPODNJA VIŽINGA,,14,,RADLJE OB DRAVI,skupni prah,35266
648,2005,Farma Hedl,SPODNJA VIŽINGA 14,2360,RADLJE OB DRAVI,SPODNJA VIŽINGA,,14,,RADLJE OB DRAVI,"trdni delci, manjši od 10 mikrometrov",3389
649,2005,"FARMA STIČNA, D.D.",STIČNA 1,1295,IVANČNA GORICA,STIČNA,,1,,IVANČNA GORICA,amonijak (NH3),2698
650,2005,"FARMA STIČNA, D.D.",STIČNA 1,1295,IVANČNA GORICA,STIČNA,,1,,IVANČNA GORICA,metan (CH4),8675.5
651,2005,"FARMA STIČNA, D.D.",STIČNA 1,1295,IVANČNA GORICA,STIČNA,,1,,IVANČNA GORICA,ogljikov dioksid (CO2),246661
652,2005,"FARMA STIČNA, D.D.",STIČNA 1,1295,IVANČNA GORICA,STIČNA,,1,,IVANČNA GORICA,skupni prah,756
653,2005,"FARMA STIČNA, D.D.",STIČNA 1,1295,IVANČNA GORICA,STIČNA,,1,,IVANČNA GORICA,vodikov sulfid (H2S),3522
654,2005,Farme Ihan d.d.,BREZNIKOVA CESTA 89,1230,DOMŽALE,IHAN,BREZNIKOVA CESTA,89,,DOMŽALE,amonijak (NH3),76996
655,2005,Farme Ihan d.d.,BREZNIKOVA CESTA 89,1230,DOMŽALE,IHAN,BREZNIKOVA CESTA,89,,DOMŽALE,didušikov oksid (N2O),3667
656,2005,Farme Ihan d.d.,BREZNIKOVA CESTA 89,1230,DOMŽALE,IHAN,BREZNIKOVA CESTA,89,,DOMŽALE,metan (CH4),220593
657,2005,Farme Ihan d.d.,BREZNIKOVA CESTA 89,1230,DOMŽALE,IHAN,BREZNIKOVA CESTA,89,,DOMŽALE,ogljikov dioksid (CO2),813688
658,2005,Farme Ihan d.d.,BREZNIKOVA CESTA 89,1230,DOMŽALE,KLINJA VAS,,,,KOČEVJE,amonijak (NH3),22715
659,2005,Farme Ihan d.d.,BREZNIKOVA CESTA 89,1230,DOMŽALE,KLINJA VAS,,,,KOČEVJE,didušikov oksid (N2O),1080
660,2005,Farme Ihan d.d.,BREZNIKOVA CESTA 89,1230,DOMŽALE,KLINJA VAS,,,,KOČEVJE,metan (CH4),83974
661,2005,Farme Ihan d.d.,BREZNIKOVA CESTA 89,1230,DOMŽALE,KLINJA VAS,,,,KOČEVJE,ogljikov dioksid (CO2),365313
662,2005,Farme Ihan d.d.,BREZNIKOVA CESTA 89,1230,DOMŽALE,PRISTAVA PRI LESKOVCU,,,,KRŠKO,amonijak (NH3),32305
663,2005,Farme Ihan d.d.,BREZNIKOVA CESTA 89,1230,DOMŽALE,PRISTAVA PRI LESKOVCU,,,,KRŠKO,didušikov oksid (N2O),1539
664,2005,Farme Ihan d.d.,BREZNIKOVA CESTA 89,1230,DOMŽALE,PRISTAVA PRI LESKOVCU,,,,KRŠKO,metan (CH4),100366
665,2005,Farme Ihan d.d.,BREZNIKOVA CESTA 89,1230,DOMŽALE,PRISTAVA PRI LESKOVCU,,,,KRŠKO,ogljikov dioksid (CO2),285763
666,2005,"FENOLIT d.d., SINTETIČNE SMOLE IN MASE",Borovnica,1353,BOROVNICA,BREG PRI BOROVNICI,,22,,BOROVNICA,fenol,40.7
667,2005,"FENOLIT d.d., SINTETIČNE SMOLE IN MASE",Borovnica,1353,BOROVNICA,BREG PRI BOROVNICI,,22,,BOROVNICA,formaldehid (CH2O),48.4
668,2005,"FENOLIT d.d., SINTETIČNE SMOLE IN MASE",Borovnica,1353,BOROVNICA,BREG PRI BOROVNICI,,22,,BOROVNICA,metanol,294.5
669,2005,"FENOLIT d.d., SINTETIČNE SMOLE IN MASE",Borovnica,1353,BOROVNICA,BREG PRI BOROVNICI,,22,,BOROVNICA,skupni prah,7.4
670,2005,"FILBO, PROJEKTIRANJE IN PROIZVODNJA ODSESOVALNIH IN TRANSPORTNIH NAPRAV, D.O.O.",AJDOVSKA CESTA 2,4264,BOHINJSKA BISTRICA,BOHINJSKA BISTRICA,AJDOVSKA CESTA,2,,BOHINJ, OSTALO (opomba),6625
671,2005,"FILC D.D., TOVARNA FILCA MENGEŠ","SLOVENSKA CESTA 40 , MENGEŠ",1234,MENGEŠ,MENGEŠ,SLOVENSKA CESTA,40,,MENGEŠ,alkani (razen metana),1.847
672,2005,"FILC D.D., TOVARNA FILCA MENGEŠ","SLOVENSKA CESTA 40 , MENGEŠ",1234,MENGEŠ,MENGEŠ,SLOVENSKA CESTA,40,,MENGEŠ,alkani (razen metana),37.224000000000004
673,2005,"FLENCO PROIZVODNJA, TRGOVINA, MONTAŽA IN SERVIS D.O.O.",ROGOZNIŠKA CESTA 14,2250,PTUJ,PTUJ,ROGOZNIŠKA CESTA,14,,PTUJ,alkani (razen metana),
674,2005,"FLENCO PROIZVODNJA, TRGOVINA, MONTAŽA IN SERVIS D.O.O.",ROGOZNIŠKA CESTA 14,2250,PTUJ,PTUJ,ROGOZNIŠKA CESTA,14,,PTUJ,"hlapne organske spojine, razen metana",
675,2005,"FLENCO PROIZVODNJA, TRGOVINA, MONTAŽA IN SERVIS D.O.O.",ROGOZNIŠKA CESTA 14,2250,PTUJ,PTUJ,ROGOZNIŠKA CESTA,14,,PTUJ,skupni prah,23.5
676,2005,"FLENCO PROIZVODNJA, TRGOVINA, MONTAŽA IN SERVIS D.O.O.",ROGOZNIŠKA CESTA 14,2250,PTUJ,PTUJ,ROGOZNIŠKA CESTA,14,,PTUJ,VSOTA org. spojine III. nev. sk.,
677,2005,"FLUID Inženiring, proizvodnja, trgovina d.o.o.",BATUJE 83,5262,ČRNIČE,BATUJE,,83,,AJDOVŠČINA,skupni prah,33.04
678,2005,"FORI, FLEKSIBILNO ORGANIZIRANJE RAZVOJNIH IDEJ, D.O.O.",PREŠERNOVA CESTA 1A,3320,VELENJE,VELENJE,PREŠERNOVA CESTA,1,A,VELENJE,"dušikovi oksidi (NO in NO2), izraženi kot NO2",
679,2005,"FORI, FLEKSIBILNO ORGANIZIRANJE RAZVOJNIH IDEJ, D.O.O.",PREŠERNOVA CESTA 1A,3320,VELENJE,VELENJE,PREŠERNOVA CESTA,1,A,VELENJE,ogljikov monoksid (CO),
680,2005,"FORI, FLEKSIBILNO ORGANIZIRANJE RAZVOJNIH IDEJ, D.O.O.",PREŠERNOVA CESTA 1A,3320,VELENJE,VELENJE,PREŠERNOVA CESTA,1,A,VELENJE,skupni prah,
681,2005,"FORI, FLEKSIBILNO ORGANIZIRANJE RAZVOJNIH IDEJ, D.O.O.",PREŠERNOVA CESTA 1A,3320,VELENJE,VELENJE,PREŠERNOVA CESTA,1,A,VELENJE,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",
682,2005,FORSTEK D.D.,PLANINSKA CESTA 15,1431,DOL PRI HRASTNIKU,DOL PRI HRASTNIKU,PLANINSKA CESTA,15,,HRASTNIK,"nikelj in njegove spojine, izražene kot Ni",15.96
683,2005,FORSTEK D.D.,PLANINSKA CESTA 15,1431,DOL PRI HRASTNIKU,DOL PRI HRASTNIKU,PLANINSKA CESTA,15,,HRASTNIK,skupni prah,24.94
684,2005,FPL AVTOCENTER PUŠNIK D.O.O.,ŠPINDLERJEVA ULICA 2b,2310,SLOVENSKA BISTRICA,SLOVENSKA BISTRICA,ŠPINDLERJEVA ULICA,2,B,SLOVENSKA BISTRICA,skupni prah,17.1
685,2005,FPL AVTOCENTER PUŠNIK D.O.O.,ŠPINDLERJEVA ULICA 2b,2310,SLOVENSKA BISTRICA,SLOVENSKA BISTRICA,ŠPINDLERJEVA ULICA,2,B,SLOVENSKA BISTRICA,VSOTA org. spojine III. nev. sk.,557
686,2005,"FRAGMAT IZOLIRKA PODJETJE ZA PROIZVODNJO, GRADBENIŠTVO IN TRGOVINO D.O.O.",CESTA MAJDE ŠILC 1,1317,SODRAŽICA,LJUBLJANA,OB ŽELEZNICI,18,,LJUBLJANA,alkani (razen metana),2178.5
687,2005,"FRAGMAT IZOLIRKA PODJETJE ZA PROIZVODNJO, GRADBENIŠTVO IN TRGOVINO D.O.O.",CESTA MAJDE ŠILC 1,1317,SODRAŽICA,LJUBLJANA,OB ŽELEZNICI,18,,LJUBLJANA,skupni prah,139.5
688,2005,"FRAGMAT IZOLIRKA PODJETJE ZA PROIZVODNJO, GRADBENIŠTVO IN TRGOVINO D.O.O.",CESTA MAJDE ŠILC 1,1317,SODRAŽICA,LJUBLJANA,OB ŽELEZNICI,18,,LJUBLJANA,stiren (C8H8),0.875
689,2005,FRUCTAL ŽIVILSKA INDUSTRIJA D.D.,TOVARNIŠKA CESTA 7,5270,AJDOVŠČINA,AJDOVŠČINA,TOVARNIŠKA CESTA,7,,AJDOVŠČINA,"dušikovi oksidi (NO in NO2), izraženi kot NO2",5181
690,2005,FRUCTAL ŽIVILSKA INDUSTRIJA D.D.,TOVARNIŠKA CESTA 7,5270,AJDOVŠČINA,AJDOVŠČINA,TOVARNIŠKA CESTA,7,,AJDOVŠČINA,ogljikov monoksid (CO),26.9
691,2005,FRUCTAL ŽIVILSKA INDUSTRIJA D.D.,TOVARNIŠKA CESTA 7,5270,AJDOVŠČINA,AJDOVŠČINA,TOVARNIŠKA CESTA,7,,AJDOVŠČINA,"organske spojine, izražene kot skupni organski ogljik (TOC)",182.1
692,2005,FRUCTAL ŽIVILSKA INDUSTRIJA D.D.,TOVARNIŠKA CESTA 7,5270,AJDOVŠČINA,AJDOVŠČINA,TOVARNIŠKA CESTA,7,,AJDOVŠČINA,skupni prah,16.7
693,2005,FRUCTAL ŽIVILSKA INDUSTRIJA D.D.,TOVARNIŠKA CESTA 7,5270,AJDOVŠČINA,KAMNIK,,7,,KAMNIK,"dušikovi oksidi (NO in NO2), izraženi kot NO2",
694,2005,FRUCTAL ŽIVILSKA INDUSTRIJA D.D.,TOVARNIŠKA CESTA 7,5270,AJDOVŠČINA,KAMNIK,,7,,KAMNIK,ogljikov monoksid (CO),0
695,2005,"GALMA PODJETJE ZA GALVANIZACIJO, D.O.O.",VIII. ULICA 8,1235,RADOMLJE,HOMEC,VIII. ULICA,8,,DOMŽALE,"anorganske spojine klora, če niso navedene v I. nevarnostni skupini, izražene kot HCl",
696,2005,"GALMA PODJETJE ZA GALVANIZACIJO, D.O.O.",VIII. ULICA 8,1235,RADOMLJE,HOMEC,VIII. ULICA,8,,DOMŽALE,"krom in njegove spojine, izražene kot Cr",
697,2005,"GALMA PODJETJE ZA GALVANIZACIJO, D.O.O.",VIII. ULICA 8,1235,RADOMLJE,HOMEC,VIII. ULICA,8,,DOMŽALE,"nikelj in njegove spojine, izražene kot Ni",
