,"V skladu s Pravilnikom o prvih meritvah in obratovalnem monitoringu emisije snovi v zrak iz nepremičnih virov onesnaževanja ter o pogojih za njegovo izvajanje (Uradni list RS, št. 70/96, 71/00, 99/01 in 17/03), morajo vsi zavezanci za izvedbo emisijskega monitoringa snovi v zrak iz nepremičnih virov onesnaževanja pripraviti letno poročilo.

Na osnovi oddanih letnih poročil smo na Agenciji RS za okolje zbrali podatke o letnih količinah izpuščenih snovi v zrak iz industrijskih obratov, ki jih objavljamo na tej spletni strani.

Na tej spletni strani so osnovni podatki o zavezancu, obratu s katerim upravlja zavezanec in o letnih količinah izpuščenih snovi v zrak iz posameznega obrata. Podatki so v obliki excelove tabele, tako da jih lahko poljubno razvrščate.  
",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
0,Podatki o zavezancu,,,,,Podatki o obratu,,,,,Podatki o emisijah v zrak,,
1,Leto poročanja,Naziv zavezanca,Naslov zavezanca,Poštna številka,Ime pošte,Naselje obrata,Ulica obrata,Hišna št.obrata,Dodatek k hiš. št.,Občina obrata,Onesnažilo,Letna količina [Kg],Opombe
2024,2008,"TDR LEGURE, proizvodnja legur, trgovina, storitve d.o.o.",TOVARNIŠKA CESTA 51,2342,RUŠE,RUŠE,TOVARNIŠKA CESTA,51,,RUŠE,VSOTA rakotvorne snovi I. nev. sk.,0.408,
2025,2008,"TDR LEGURE, proizvodnja legur, trgovina, storitve d.o.o.",TOVARNIŠKA CESTA 51,2342,RUŠE,RUŠE,TOVARNIŠKA CESTA,51,,RUŠE,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",223,
2026,2008,"TECHNOL, podjetje za inženiring in proizvodnjo izdelkov iz umetnih mas, Portorož d.o.o.",INDUSTRIJSKA CESTA 6,6310,IZOLA,IZOLA,INDUSTRIJSKA CESTA,6,,IZOLA,stiren (C8H8),14067.100000000002,
2027,2008,TEGOMETALL OPREMA TRGOVIN D.O.O.,CESTA KOZJANSKEGA ODREDA 29,3230,ŠENTJUR,ŠENTJUR,CESTA KOZJANSKEGA ODREDA,29,,ŠENTJUR,"dušikovi oksidi (NO in NO2), izraženi kot NO2",111.05,
2028,2008,TEGOMETALL OPREMA TRGOVIN D.O.O.,CESTA KOZJANSKEGA ODREDA 29,3230,ŠENTJUR,ŠENTJUR,CESTA KOZJANSKEGA ODREDA,29,,ŠENTJUR,ogljikov dioksid (CO2),70.64,
2029,2008,TEGOMETALL OPREMA TRGOVIN D.O.O.,CESTA KOZJANSKEGA ODREDA 29,3230,ŠENTJUR,ŠENTJUR,CESTA KOZJANSKEGA ODREDA,29,,ŠENTJUR,ogljikov monoksid (CO),0,
2030,2008,TEGOMETALL OPREMA TRGOVIN D.O.O.,CESTA KOZJANSKEGA ODREDA 29,3230,ŠENTJUR,ŠENTJUR,CESTA KOZJANSKEGA ODREDA,29,,ŠENTJUR,"organske spojine, izražene kot skupni organski ogljik (TOC)",412.89000000000004,
2031,2008,TEGOMETALL OPREMA TRGOVIN D.O.O.,CESTA KOZJANSKEGA ODREDA 29,3230,ŠENTJUR,ŠENTJUR,CESTA KOZJANSKEGA ODREDA,29,,ŠENTJUR,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",0,
2032,2008,TEGOMETALL OPREMA TRGOVIN D.O.O.,CESTA KOZJANSKEGA ODREDA 29,3230,ŠENTJUR,ŠENTJUR,CESTA LEONA DOBROTINŠKA,2,,ŠENTJUR,"dušikovi oksidi (NO in NO2), izraženi kot NO2",20.95,
2033,2008,TEGOMETALL OPREMA TRGOVIN D.O.O.,CESTA KOZJANSKEGA ODREDA 29,3230,ŠENTJUR,ŠENTJUR,CESTA LEONA DOBROTINŠKA,2,,ŠENTJUR,ogljikov monoksid (CO),25.7,
2034,2008,TEGOMETALL OPREMA TRGOVIN D.O.O.,CESTA KOZJANSKEGA ODREDA 29,3230,ŠENTJUR,ŠENTJUR,CESTA LEONA DOBROTINŠKA,2,,ŠENTJUR,"organske spojine, izražene kot skupni organski ogljik (TOC)",77.44,
2035,2008,TEGOMETALL OPREMA TRGOVIN D.O.O.,CESTA KOZJANSKEGA ODREDA 29,3230,ŠENTJUR,ŠENTJUR,CESTA LEONA DOBROTINŠKA,2,,ŠENTJUR,skupni prah,8.3,
2036,2008,TEGOMETALL OPREMA TRGOVIN D.O.O.,CESTA KOZJANSKEGA ODREDA 29,3230,ŠENTJUR,ŠENTJUR,CESTA LEONA DOBROTINŠKA,2,,ŠENTJUR,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",0,
2037,2008,TEKOL D.D.,ULICA POHORSKEGA BATALJONA 14,2000,MARIBOR,MARIBOR,ZAGREBŠKA CESTA,20,,MARIBOR,skupni prah,240.2,
2038,2008,TEKSTILNA TOVARNA OKROGLICA d.d.,DOMBRAVA 1,5293,VOLČJA DRAGA,DOMBRAVA,,1,,RENČE-VOGRSKO,"dušikovi oksidi (NO in NO2), izraženi kot NO2",593.4,
2039,2008,TEKSTILNA TOVARNA OKROGLICA d.d.,DOMBRAVA 1,5293,VOLČJA DRAGA,DOMBRAVA,,1,,RENČE-VOGRSKO,ogljikov monoksid (CO),9382.3,
2040,2008,TEKSTILNA TOVARNA OKROGLICA d.d.,DOMBRAVA 1,5293,VOLČJA DRAGA,DOMBRAVA,,1,,RENČE-VOGRSKO,skupni prah,940.53,
2041,2008,TEKSTILNA TOVARNA OKROGLICA d.d.,DOMBRAVA 1,5293,VOLČJA DRAGA,DOMBRAVA,,1,,RENČE-VOGRSKO,vodikov cianid (HCN),78.9,
2042,2008,TEKSTILNA TOVARNA OKROGLICA d.d.,DOMBRAVA 1,5293,VOLČJA DRAGA,DOMBRAVA,,1,,RENČE-VOGRSKO,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",316.2,
2043,2008,TEKSTINA D.D.,TOVARNIŠKA CESTA 15,5270,AJDOVŠČINA,AJDOVŠČINA,TOVARNIŠKA CESTA,15,,AJDOVŠČINA,amonijak (NH3),418.9,
2044,2008,TEKSTINA D.D.,TOVARNIŠKA CESTA 15,5270,AJDOVŠČINA,AJDOVŠČINA,TOVARNIŠKA CESTA,15,,AJDOVŠČINA,"dušikovi oksidi (NO in NO2), izraženi kot NO2",99.8,
2045,2008,TEKSTINA D.D.,TOVARNIŠKA CESTA 15,5270,AJDOVŠČINA,AJDOVŠČINA,TOVARNIŠKA CESTA,15,,AJDOVŠČINA,formaldehid (CH2O),51.900000000000006,
2046,2008,TEKSTINA D.D.,TOVARNIŠKA CESTA 15,5270,AJDOVŠČINA,AJDOVŠČINA,TOVARNIŠKA CESTA,15,,AJDOVŠČINA,"hlapne organske spojine, razen metana",1784.5,
2047,2008,TEKSTINA D.D.,TOVARNIŠKA CESTA 15,5270,AJDOVŠČINA,AJDOVŠČINA,TOVARNIŠKA CESTA,15,,AJDOVŠČINA,ogljikov monoksid (CO),33391.5,
2048,2008,TEKSTINA D.D.,TOVARNIŠKA CESTA 15,5270,AJDOVŠČINA,AJDOVŠČINA,TOVARNIŠKA CESTA,15,,AJDOVŠČINA,skupni prah,714.4,
2049,2008,TEKSTINA D.D.,TOVARNIŠKA CESTA 15,5270,AJDOVŠČINA,AJDOVŠČINA,TOVARNIŠKA CESTA,15,,AJDOVŠČINA,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",10527.9,
2050,2008,TERMIT RUDARSKO PODJETJE KREMENOVIH PESKOV IN OPLEMENITENJE NEKOVIN,LJUBLJANSKA CESTA 18,1230,DOMŽALE,DRTIJA,,51,,MORAVČE,"silicijev dioksid, v obliki kristalinskega prahu, SiO2",91.6,
2051,2008,TERMIT RUDARSKO PODJETJE KREMENOVIH PESKOV IN OPLEMENITENJE NEKOVIN,LJUBLJANSKA CESTA 18,1230,DOMŽALE,DRTIJA,,51,,MORAVČE,ogljikov dioksid (CO2),2622794,
2052,2008,TERMIT RUDARSKO PODJETJE KREMENOVIH PESKOV IN OPLEMENITENJE NEKOVIN,LJUBLJANSKA CESTA 18,1230,DOMŽALE,DRTIJA,,51,,MORAVČE,skupni prah,0.32,
2053,2008,TERMIT RUDARSKO PODJETJE KREMENOVIH PESKOV IN OPLEMENITENJE NEKOVIN,LJUBLJANSKA CESTA 18,1230,DOMŽALE,DRTIJA,,51,,MORAVČE,VSOTA org. spojine I. nev. sk.,529.5,
2054,2008,TERMIT RUDARSKO PODJETJE KREMENOVIH PESKOV IN OPLEMENITENJE NEKOVIN,LJUBLJANSKA CESTA 18,1230,DOMŽALE,SELO PRI IHANU,,25,,DOMŽALE,amonijak (NH3),612.25,
2055,2008,TERMIT RUDARSKO PODJETJE KREMENOVIH PESKOV IN OPLEMENITENJE NEKOVIN,LJUBLJANSKA CESTA 18,1230,DOMŽALE,SELO PRI IHANU,,25,,DOMŽALE,fenol,2.4,
2056,2008,TERMIT RUDARSKO PODJETJE KREMENOVIH PESKOV IN OPLEMENITENJE NEKOVIN,LJUBLJANSKA CESTA 18,1230,DOMŽALE,SELO PRI IHANU,,25,,DOMŽALE,"fluor in njegove spojine, izražene kot HF",0.1,
2057,2008,TERMIT RUDARSKO PODJETJE KREMENOVIH PESKOV IN OPLEMENITENJE NEKOVIN,LJUBLJANSKA CESTA 18,1230,DOMŽALE,SELO PRI IHANU,,25,,DOMŽALE,formaldehid (CH2O),22,
2058,2008,TERMIT RUDARSKO PODJETJE KREMENOVIH PESKOV IN OPLEMENITENJE NEKOVIN,LJUBLJANSKA CESTA 18,1230,DOMŽALE,SELO PRI IHANU,,25,,DOMŽALE,skupni prah,41.5,
2059,2008,TERMIT RUDARSKO PODJETJE KREMENOVIH PESKOV IN OPLEMENITENJE NEKOVIN,LJUBLJANSKA CESTA 18,1230,DOMŽALE,SELO PRI IHANU,,25,,DOMŽALE,VSOTA org. spojine I. nev. sk.,0.35,
2060,2008,"TERMOELEKTRARNA BRESTANICA, D.O.O.",CESTA PRVIH BORCEV 18,8280,BRESTANICA,BRESTANICA,CESTA PRVIH BORCEV,18,,KRŠKO,didušikov oksid (N2O),42.9,
2061,2008,"TERMOELEKTRARNA BRESTANICA, D.O.O.",CESTA PRVIH BORCEV 18,8280,BRESTANICA,BRESTANICA,CESTA PRVIH BORCEV,18,,KRŠKO,"dušikovi oksidi (NO in NO2), izraženi kot NO2",20803,
2062,2008,"TERMOELEKTRARNA BRESTANICA, D.O.O.",CESTA PRVIH BORCEV 18,8280,BRESTANICA,BRESTANICA,CESTA PRVIH BORCEV,18,,KRŠKO,metan (CH4),302,
2063,2008,"TERMOELEKTRARNA BRESTANICA, D.O.O.",CESTA PRVIH BORCEV 18,8280,BRESTANICA,BRESTANICA,CESTA PRVIH BORCEV,18,,KRŠKO,ogljikov dioksid (CO2),12816596,
2064,2008,"TERMOELEKTRARNA BRESTANICA, D.O.O.",CESTA PRVIH BORCEV 18,8280,BRESTANICA,BRESTANICA,CESTA PRVIH BORCEV,18,,KRŠKO,ogljikov monoksid (CO),949,
2065,2008,"TERMOELEKTRARNA BRESTANICA, D.O.O.",CESTA PRVIH BORCEV 18,8280,BRESTANICA,BRESTANICA,CESTA PRVIH BORCEV,18,,KRŠKO,policiklični aromatski ogljikovodiki,0.11950340000000001,
2066,2008,"TERMOELEKTRARNA BRESTANICA, D.O.O.",CESTA PRVIH BORCEV 18,8280,BRESTANICA,BRESTANICA,CESTA PRVIH BORCEV,18,,KRŠKO,poliklorirani dibenzodioksini (PCDD) in poliklorirani dibenzofurani (PCDF),1.000029e-06,
2067,2008,"TERMOELEKTRARNA BRESTANICA, D.O.O.",CESTA PRVIH BORCEV 18,8280,BRESTANICA,BRESTANICA,CESTA PRVIH BORCEV,18,,KRŠKO,skupni prah,166,
2068,2008,"TERMOELEKTRARNA BRESTANICA, D.O.O.",CESTA PRVIH BORCEV 18,8280,BRESTANICA,BRESTANICA,CESTA PRVIH BORCEV,18,,KRŠKO,"trdni delci, manjši od 10 mikrometrov",166,
2069,2008,"TERMOELEKTRARNA BRESTANICA, D.O.O.",CESTA PRVIH BORCEV 18,8280,BRESTANICA,BRESTANICA,CESTA PRVIH BORCEV,18,,KRŠKO,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",1857,
2070,2008,TERMOELEKTRARNA ŠOŠTANJ D.O.O.,CESTA LOLE RIBARJA 18,3325,ŠOŠTANJ,ŠOŠTANJ,CESTA LOLE RIBARJA,18,,ŠOŠTANJ,"anorganske spojine klora, če niso navedene v I. nevarnostni skupini, izražene kot HCl",31093,
2071,2008,TERMOELEKTRARNA ŠOŠTANJ D.O.O.,CESTA LOLE RIBARJA 18,3325,ŠOŠTANJ,ŠOŠTANJ,CESTA LOLE RIBARJA,18,,ŠOŠTANJ,arzen in njegove spojine (As),28.131999999999998,
2072,2008,TERMOELEKTRARNA ŠOŠTANJ D.O.O.,CESTA LOLE RIBARJA 18,3325,ŠOŠTANJ,ŠOŠTANJ,CESTA LOLE RIBARJA,18,,ŠOŠTANJ,"baker in njegove spojine, izražene kot Cu",27.945999999999998,
2073,2008,TERMOELEKTRARNA ŠOŠTANJ D.O.O.,CESTA LOLE RIBARJA 18,3325,ŠOŠTANJ,ŠOŠTANJ,CESTA LOLE RIBARJA,18,,ŠOŠTANJ,cink in njegove spojine (Zn),178.638,
2074,2008,TERMOELEKTRARNA ŠOŠTANJ D.O.O.,CESTA LOLE RIBARJA 18,3325,ŠOŠTANJ,ŠOŠTANJ,CESTA LOLE RIBARJA,18,,ŠOŠTANJ,didušikov oksid (N2O),99595,
2075,2008,TERMOELEKTRARNA ŠOŠTANJ D.O.O.,CESTA LOLE RIBARJA 18,3325,ŠOŠTANJ,ŠOŠTANJ,CESTA LOLE RIBARJA,18,,ŠOŠTANJ,"dušikovi oksidi (NO in NO2), izraženi kot NO2",8344000,
2076,2008,TERMOELEKTRARNA ŠOŠTANJ D.O.O.,CESTA LOLE RIBARJA 18,3325,ŠOŠTANJ,ŠOŠTANJ,CESTA LOLE RIBARJA,18,,ŠOŠTANJ,"fluor in njegove spojine, izražene kot HF",127738,
2077,2008,TERMOELEKTRARNA ŠOŠTANJ D.O.O.,CESTA LOLE RIBARJA 18,3325,ŠOŠTANJ,ŠOŠTANJ,CESTA LOLE RIBARJA,18,,ŠOŠTANJ,"hlapne organske spojine, razen metana",227780,
2078,2008,TERMOELEKTRARNA ŠOŠTANJ D.O.O.,CESTA LOLE RIBARJA 18,3325,ŠOŠTANJ,ŠOŠTANJ,CESTA LOLE RIBARJA,18,,ŠOŠTANJ,"kadmij in njegove spojine, izražene kot Cd",0.562,
2079,2008,TERMOELEKTRARNA ŠOŠTANJ D.O.O.,CESTA LOLE RIBARJA 18,3325,ŠOŠTANJ,ŠOŠTANJ,CESTA LOLE RIBARJA,18,,ŠOŠTANJ,"krom in njegove spojine, izražene kot Cr",29.713,
2080,2008,TERMOELEKTRARNA ŠOŠTANJ D.O.O.,CESTA LOLE RIBARJA 18,3325,ŠOŠTANJ,ŠOŠTANJ,CESTA LOLE RIBARJA,18,,ŠOŠTANJ,metan (CH4),12723,
2081,2008,TERMOELEKTRARNA ŠOŠTANJ D.O.O.,CESTA LOLE RIBARJA 18,3325,ŠOŠTANJ,ŠOŠTANJ,CESTA LOLE RIBARJA,18,,ŠOŠTANJ,"nikelj in njegove spojine, izražene kot Ni",9.356,
2082,2008,TERMOELEKTRARNA ŠOŠTANJ D.O.O.,CESTA LOLE RIBARJA 18,3325,ŠOŠTANJ,ŠOŠTANJ,CESTA LOLE RIBARJA,18,,ŠOŠTANJ,ogljikov dioksid (CO2),4749069700,
2083,2008,TERMOELEKTRARNA ŠOŠTANJ D.O.O.,CESTA LOLE RIBARJA 18,3325,ŠOŠTANJ,ŠOŠTANJ,CESTA LOLE RIBARJA,18,,ŠOŠTANJ,ogljikov monoksid (CO),1487000,
2084,2008,TERMOELEKTRARNA ŠOŠTANJ D.O.O.,CESTA LOLE RIBARJA 18,3325,ŠOŠTANJ,ŠOŠTANJ,CESTA LOLE RIBARJA,18,,ŠOŠTANJ,policiklični aromatski ogljikovodiki,62.273,
2085,2008,TERMOELEKTRARNA ŠOŠTANJ D.O.O.,CESTA LOLE RIBARJA 18,3325,ŠOŠTANJ,ŠOŠTANJ,CESTA LOLE RIBARJA,18,,ŠOŠTANJ,poliklorirani dibenzodioksini (PCDD) in poliklorirani dibenzofurani (PCDF),2.391e-05,
2086,2008,TERMOELEKTRARNA ŠOŠTANJ D.O.O.,CESTA LOLE RIBARJA 18,3325,ŠOŠTANJ,ŠOŠTANJ,CESTA LOLE RIBARJA,18,,ŠOŠTANJ,skupni prah,215000,
2087,2008,TERMOELEKTRARNA ŠOŠTANJ D.O.O.,CESTA LOLE RIBARJA 18,3325,ŠOŠTANJ,ŠOŠTANJ,CESTA LOLE RIBARJA,18,,ŠOŠTANJ,"svinec in njegove spojine, izražene kot Pb",16.032999999999998,
2088,2008,TERMOELEKTRARNA ŠOŠTANJ D.O.O.,CESTA LOLE RIBARJA 18,3325,ŠOŠTANJ,ŠOŠTANJ,CESTA LOLE RIBARJA,18,,ŠOŠTANJ,"trdni delci, manjši od 10 mikrometrov",142030,
2089,2008,TERMOELEKTRARNA ŠOŠTANJ D.O.O.,CESTA LOLE RIBARJA 18,3325,ŠOŠTANJ,ŠOŠTANJ,CESTA LOLE RIBARJA,18,,ŠOŠTANJ,"živo srebro in njegove spojine, izražene kot Hg",19.75,
2090,2008,TERMOELEKTRARNA ŠOŠTANJ D.O.O.,CESTA LOLE RIBARJA 18,3325,ŠOŠTANJ,ŠOŠTANJ,CESTA LOLE RIBARJA,18,,ŠOŠTANJ,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",4641000,
2091,2008,TERMOELEKTRARNA ŠOŠTANJ D.O.O.,CESTA LOLE RIBARJA 18,3325,ŠOŠTANJ,ŠOŠTANJ,CESTA LOLE RIBARJA,18,,ŠOŠTANJ,"anorganske spojine klora, če niso navedene v I. nevarnostni skupini, izražene kot HCl",359,
2092,2008,TERMOELEKTRARNA ŠOŠTANJ D.O.O.,CESTA LOLE RIBARJA 18,3325,ŠOŠTANJ,ŠOŠTANJ,CESTA LOLE RIBARJA,18,,ŠOŠTANJ,arzen in njegove spojine (As),0.43399999999999994,
2093,2008,TERMOELEKTRARNA ŠOŠTANJ D.O.O.,CESTA LOLE RIBARJA 18,3325,ŠOŠTANJ,ŠOŠTANJ,CESTA LOLE RIBARJA,18,,ŠOŠTANJ,cink in njegove spojine (Zn),1.679,
2094,2008,TERMOELEKTRARNA ŠOŠTANJ D.O.O.,CESTA LOLE RIBARJA 18,3325,ŠOŠTANJ,ŠOŠTANJ,CESTA LOLE RIBARJA,18,,ŠOŠTANJ,didušikov oksid (N2O),3875,
2095,2008,TERMOELEKTRARNA ŠOŠTANJ D.O.O.,CESTA LOLE RIBARJA 18,3325,ŠOŠTANJ,ŠOŠTANJ,CESTA LOLE RIBARJA,18,,ŠOŠTANJ,"dušikovi oksidi (NO in NO2), izraženi kot NO2",36001,
2096,2008,TERMOELEKTRARNA ŠOŠTANJ D.O.O.,CESTA LOLE RIBARJA 18,3325,ŠOŠTANJ,ŠOŠTANJ,CESTA LOLE RIBARJA,18,,ŠOŠTANJ,"fluor in njegove spojine, izražene kot HF",27,
2097,2008,TERMOELEKTRARNA ŠOŠTANJ D.O.O.,CESTA LOLE RIBARJA 18,3325,ŠOŠTANJ,ŠOŠTANJ,CESTA LOLE RIBARJA,18,,ŠOŠTANJ,"kadmij in njegove spojine, izražene kot Cd",0.009000000000000001,
2098,2008,TERMOELEKTRARNA ŠOŠTANJ D.O.O.,CESTA LOLE RIBARJA 18,3325,ŠOŠTANJ,ŠOŠTANJ,CESTA LOLE RIBARJA,18,,ŠOŠTANJ,"krom in njegove spojine, izražene kot Cr",0.498,
2099,2008,TERMOELEKTRARNA ŠOŠTANJ D.O.O.,CESTA LOLE RIBARJA 18,3325,ŠOŠTANJ,ŠOŠTANJ,CESTA LOLE RIBARJA,18,,ŠOŠTANJ,metan (CH4),494,
2100,2008,TERMOELEKTRARNA ŠOŠTANJ D.O.O.,CESTA LOLE RIBARJA 18,3325,ŠOŠTANJ,ŠOŠTANJ,CESTA LOLE RIBARJA,18,,ŠOŠTANJ,"nikelj in njegove spojine, izražene kot Ni",0.098,
2101,2008,TERMOELEKTRARNA ŠOŠTANJ D.O.O.,CESTA LOLE RIBARJA 18,3325,ŠOŠTANJ,ŠOŠTANJ,CESTA LOLE RIBARJA,18,,ŠOŠTANJ,ogljikov dioksid (CO2),49101000,
2102,2008,TERMOELEKTRARNA ŠOŠTANJ D.O.O.,CESTA LOLE RIBARJA 18,3325,ŠOŠTANJ,ŠOŠTANJ,CESTA LOLE RIBARJA,18,,ŠOŠTANJ,ogljikov monoksid (CO),1627,
2103,2008,TERMOELEKTRARNA ŠOŠTANJ D.O.O.,CESTA LOLE RIBARJA 18,3325,ŠOŠTANJ,ŠOŠTANJ,CESTA LOLE RIBARJA,18,,ŠOŠTANJ,policiklični aromatski ogljikovodiki,0.0231,
2104,2008,TERMOELEKTRARNA ŠOŠTANJ D.O.O.,CESTA LOLE RIBARJA 18,3325,ŠOŠTANJ,ŠOŠTANJ,CESTA LOLE RIBARJA,18,,ŠOŠTANJ,poliklorirani dibenzodioksini (PCDD) in poliklorirani dibenzofurani (PCDF),8.300000000000001e-07,
2105,2008,TERMOELEKTRARNA ŠOŠTANJ D.O.O.,CESTA LOLE RIBARJA 18,3325,ŠOŠTANJ,ŠOŠTANJ,CESTA LOLE RIBARJA,18,,ŠOŠTANJ,skupni prah,195,
2106,2008,TERMOELEKTRARNA ŠOŠTANJ D.O.O.,CESTA LOLE RIBARJA 18,3325,ŠOŠTANJ,ŠOŠTANJ,CESTA LOLE RIBARJA,18,,ŠOŠTANJ,"svinec in njegove spojine, izražene kot Pb",0.08600000000000001,
2107,2008,TERMOELEKTRARNA ŠOŠTANJ D.O.O.,CESTA LOLE RIBARJA 18,3325,ŠOŠTANJ,ŠOŠTANJ,CESTA LOLE RIBARJA,18,,ŠOŠTANJ,"trdni delci, manjši od 10 mikrometrov",195,
2108,2008,TERMOELEKTRARNA ŠOŠTANJ D.O.O.,CESTA LOLE RIBARJA 18,3325,ŠOŠTANJ,ŠOŠTANJ,CESTA LOLE RIBARJA,18,,ŠOŠTANJ,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",390,
2109,2008,TERMOELEKTRARNA TOPLARNA LJUBLJANA D.O.O.,TOPLARNIŠKA ULICA 19,1000,LJUBLJANA,LJUBLJANA,TOPLARNIŠKA ULICA,19,,LJUBLJANA,"anorganske spojine klora, če niso navedene v I. nevarnostni skupini, izražene kot HCl",35773,
2110,2008,TERMOELEKTRARNA TOPLARNA LJUBLJANA D.O.O.,TOPLARNIŠKA ULICA 19,1000,LJUBLJANA,LJUBLJANA,TOPLARNIŠKA ULICA,19,,LJUBLJANA,arzen in njegove spojine (As),5.97,
2111,2008,TERMOELEKTRARNA TOPLARNA LJUBLJANA D.O.O.,TOPLARNIŠKA ULICA 19,1000,LJUBLJANA,LJUBLJANA,TOPLARNIŠKA ULICA,19,,LJUBLJANA,didušikov oksid (N2O),8315.4,
2112,2008,TERMOELEKTRARNA TOPLARNA LJUBLJANA D.O.O.,TOPLARNIŠKA ULICA 19,1000,LJUBLJANA,LJUBLJANA,TOPLARNIŠKA ULICA,19,,LJUBLJANA,"dušikovi oksidi (NO in NO2), izraženi kot NO2",1287219,
2113,2008,TERMOELEKTRARNA TOPLARNA LJUBLJANA D.O.O.,TOPLARNIŠKA ULICA 19,1000,LJUBLJANA,LJUBLJANA,TOPLARNIŠKA ULICA,19,,LJUBLJANA,"fluor in njegove spojine, izražene kot HF",1491,
2114,2008,TERMOELEKTRARNA TOPLARNA LJUBLJANA D.O.O.,TOPLARNIŠKA ULICA 19,1000,LJUBLJANA,LJUBLJANA,TOPLARNIŠKA ULICA,19,,LJUBLJANA,"kadmij in njegove spojine, izražene kot Cd",0,
2115,2008,TERMOELEKTRARNA TOPLARNA LJUBLJANA D.O.O.,TOPLARNIŠKA ULICA 19,1000,LJUBLJANA,LJUBLJANA,TOPLARNIŠKA ULICA,19,,LJUBLJANA,"krom in njegove spojine, izražene kot Cr",7.14,
2116,2008,TERMOELEKTRARNA TOPLARNA LJUBLJANA D.O.O.,TOPLARNIŠKA ULICA 19,1000,LJUBLJANA,LJUBLJANA,TOPLARNIŠKA ULICA,19,,LJUBLJANA,metan (CH4),2164,
2117,2008,TERMOELEKTRARNA TOPLARNA LJUBLJANA D.O.O.,TOPLARNIŠKA ULICA 19,1000,LJUBLJANA,LJUBLJANA,TOPLARNIŠKA ULICA,19,,LJUBLJANA,"nikelj in njegove spojine, izražene kot Ni",5.02,
2118,2008,TERMOELEKTRARNA TOPLARNA LJUBLJANA D.O.O.,TOPLARNIŠKA ULICA 19,1000,LJUBLJANA,LJUBLJANA,TOPLARNIŠKA ULICA,19,,LJUBLJANA,ogljikov dioksid (CO2),826144000,
2119,2008,TERMOELEKTRARNA TOPLARNA LJUBLJANA D.O.O.,TOPLARNIŠKA ULICA 19,1000,LJUBLJANA,LJUBLJANA,TOPLARNIŠKA ULICA,19,,LJUBLJANA,ogljikov monoksid (CO),203093,
2120,2008,TERMOELEKTRARNA TOPLARNA LJUBLJANA D.O.O.,TOPLARNIŠKA ULICA 19,1000,LJUBLJANA,LJUBLJANA,TOPLARNIŠKA ULICA,19,,LJUBLJANA,policiklični aromatski ogljikovodiki,0.39186,
2121,2008,TERMOELEKTRARNA TOPLARNA LJUBLJANA D.O.O.,TOPLARNIŠKA ULICA 19,1000,LJUBLJANA,LJUBLJANA,TOPLARNIŠKA ULICA,19,,LJUBLJANA,poliklorirani dibenzodioksini (PCDD) in poliklorirani dibenzofurani (PCDF),3.62e-06,
2122,2008,TERMOELEKTRARNA TOPLARNA LJUBLJANA D.O.O.,TOPLARNIŠKA ULICA 19,1000,LJUBLJANA,LJUBLJANA,TOPLARNIŠKA ULICA,19,,LJUBLJANA,skupni prah,39186,
2123,2008,TERMOELEKTRARNA TOPLARNA LJUBLJANA D.O.O.,TOPLARNIŠKA ULICA 19,1000,LJUBLJANA,LJUBLJANA,TOPLARNIŠKA ULICA,19,,LJUBLJANA,"svinec in njegove spojine, izražene kot Pb",3.66,
2124,2008,TERMOELEKTRARNA TOPLARNA LJUBLJANA D.O.O.,TOPLARNIŠKA ULICA 19,1000,LJUBLJANA,LJUBLJANA,TOPLARNIŠKA ULICA,19,,LJUBLJANA,"trdni delci, manjši od 10 mikrometrov",22936,
2125,2008,TERMOELEKTRARNA TOPLARNA LJUBLJANA D.O.O.,TOPLARNIŠKA ULICA 19,1000,LJUBLJANA,LJUBLJANA,TOPLARNIŠKA ULICA,19,,LJUBLJANA,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",704958,
2126,2008,TERMOELEKTRARNA TRBOVLJE D.O.O.,OB ŽELEZNICI 27,1420,TRBOVLJE,TRBOVLJE,OB ŽELEZNICI,27,,TRBOVLJE,"anorganske spojine klora, če niso navedene v I. nevarnostni skupini, izražene kot HCl",10630,
2127,2008,TERMOELEKTRARNA TRBOVLJE D.O.O.,OB ŽELEZNICI 27,1420,TRBOVLJE,TRBOVLJE,OB ŽELEZNICI,27,,TRBOVLJE,arzen in njegove spojine (As),28.965,
2128,2008,TERMOELEKTRARNA TRBOVLJE D.O.O.,OB ŽELEZNICI 27,1420,TRBOVLJE,TRBOVLJE,OB ŽELEZNICI,27,,TRBOVLJE,"baker in njegove spojine, izražene kot Cu",12.272,
