,"V skladu s Pravilnikom o prvih meritvah in obratovalnem monitoringu emisije snovi v zrak iz nepremičnih virov onesnaževanja ter o pogojih za njegovo izvajanje (Uradni list RS, št. 70/96, 71/00, 99/01 in 17/03), morajo vsi zavezanci za izvedbo emisijskega monitoringa snovi v zrak iz nepremičnih virov onesnaževanja pripraviti letno poročilo.

Na osnovi oddanih letnih poročil smo na Agenciji RS za okolje zbrali podatke o letnih količinah izpuščenih snovi v zrak iz industrijskih obratov, ki jih objavljamo na tej spletni strani.

Na tej spletni strani so osnovni podatki o zavezancu, obratu s katerim upravlja zavezanec in o letnih količinah izpuščenih snovi v zrak iz posameznega obrata. Podatki so v obliki excelove tabele, tako da jih lahko poljubno razvrščate.  
",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
618,2007,GARANT POHIŠTVENA INDUSTRIJA D.D. POLZELA,POLZELA 176A,3313,POLZELA,POLZELA,,176,A,POLZELA,"organske spojine, izražene kot skupni organski ogljik (TOC)",6644.8,
619,2007,GARANT POHIŠTVENA INDUSTRIJA D.D. POLZELA,POLZELA 176A,3313,POLZELA,POLZELA,,176,A,POLZELA,skupni prah,11242,
620,2007,GARANT POHIŠTVENA INDUSTRIJA D.D. POLZELA,POLZELA 176A,3313,POLZELA,POLZELA,,176,A,POLZELA,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",0,
621,2007,"GKN DRIVELINE SLOVENIJA, PROIZVODNJA AVTOMOBILSKIH TRANSMISIJ IN AVTO DELOV, D.O.O.",RUDNIŠKA CESTA 20,3214,ZREČE,ZREČE,RUDNIŠKA CESTA,20,,ZREČE,"dušikovi oksidi (NO in NO2), izraženi kot NO2",3000,
622,2007,"GKN DRIVELINE SLOVENIJA, PROIZVODNJA AVTOMOBILSKIH TRANSMISIJ IN AVTO DELOV, D.O.O.",RUDNIŠKA CESTA 20,3214,ZREČE,ZREČE,RUDNIŠKA CESTA,20,,ZREČE,ogljikov monoksid (CO),5550,
623,2007,"GKN DRIVELINE SLOVENIJA, PROIZVODNJA AVTOMOBILSKIH TRANSMISIJ IN AVTO DELOV, D.O.O.",RUDNIŠKA CESTA 20,3214,ZREČE,ZREČE,RUDNIŠKA CESTA,20,,ZREČE,"organske spojine, izražene kot skupni organski ogljik (TOC)",334,
624,2007,"GKN DRIVELINE SLOVENIJA, PROIZVODNJA AVTOMOBILSKIH TRANSMISIJ IN AVTO DELOV, D.O.O.",RUDNIŠKA CESTA 20,3214,ZREČE,ZREČE,RUDNIŠKA CESTA,20,,ZREČE,skupni prah,37.8,
625,2007,"GKN DRIVELINE SLOVENIJA, PROIZVODNJA AVTOMOBILSKIH TRANSMISIJ IN AVTO DELOV, D.O.O.",RUDNIŠKA CESTA 20,3214,ZREČE,ZREČE,RUDNIŠKA CESTA,20,,ZREČE,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",0,
626,2007,"GORENJE NOTRANJA OPREMA, d.o.o.",PARTIZANSKA CESTA 12,3320,VELENJE,GORENJE,,1,B,ŠMARTNO OB PAKI,"anorganske spojine klora, če niso navedene v I. nevarnostni skupini, izražene kot HCl",13900,
627,2007,"GORENJE NOTRANJA OPREMA, d.o.o.",PARTIZANSKA CESTA 12,3320,VELENJE,GORENJE,,1,B,ŠMARTNO OB PAKI,"dušikovi oksidi (NO in NO2), izraženi kot NO2",9896,
628,2007,"GORENJE NOTRANJA OPREMA, d.o.o.",PARTIZANSKA CESTA 12,3320,VELENJE,GORENJE,,1,B,ŠMARTNO OB PAKI,"fluor in njegove spojine, izražene kot HF",6.59,
629,2007,"GORENJE NOTRANJA OPREMA, d.o.o.",PARTIZANSKA CESTA 12,3320,VELENJE,GORENJE,,1,B,ŠMARTNO OB PAKI,ogljikov monoksid (CO),15067,
630,2007,"GORENJE NOTRANJA OPREMA, d.o.o.",PARTIZANSKA CESTA 12,3320,VELENJE,GORENJE,,1,B,ŠMARTNO OB PAKI,"organske spojine, izražene kot skupni organski ogljik (TOC)",1588,
631,2007,"GORENJE NOTRANJA OPREMA, d.o.o.",PARTIZANSKA CESTA 12,3320,VELENJE,GORENJE,,1,B,ŠMARTNO OB PAKI,skupni prah,31593.36,
632,2007,"GORENJE NOTRANJA OPREMA, d.o.o.",PARTIZANSKA CESTA 12,3320,VELENJE,GORENJE,,1,B,ŠMARTNO OB PAKI,VSOTA prašnate anorg. snovi I.,0.1,
633,2007,"GORENJE NOTRANJA OPREMA, d.o.o.",PARTIZANSKA CESTA 12,3320,VELENJE,GORENJE,,1,B,ŠMARTNO OB PAKI,VSOTA prašnate anorg. snovi II.,12,
634,2007,"GORENJE NOTRANJA OPREMA, d.o.o.",PARTIZANSKA CESTA 12,3320,VELENJE,GORENJE,,1,B,ŠMARTNO OB PAKI,VSOTA prašnate anorg. snovi III.,0.5,
635,2007,"GORENJE NOTRANJA OPREMA, d.o.o.",PARTIZANSKA CESTA 12,3320,VELENJE,GORENJE,,1,B,ŠMARTNO OB PAKI,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",159.18,
636,2007,"GORENJE NOTRANJA OPREMA, d.o.o.",PARTIZANSKA CESTA 12,3320,VELENJE,MARIBOR,LIMBUŠKA CESTA,2,,MARIBOR,"anorganske spojine klora, če niso navedene v I. nevarnostni skupini, izražene kot HCl",680,
637,2007,"GORENJE NOTRANJA OPREMA, d.o.o.",PARTIZANSKA CESTA 12,3320,VELENJE,MARIBOR,LIMBUŠKA CESTA,2,,MARIBOR,"dušikovi oksidi (NO in NO2), izraženi kot NO2",5860,
638,2007,"GORENJE NOTRANJA OPREMA, d.o.o.",PARTIZANSKA CESTA 12,3320,VELENJE,MARIBOR,LIMBUŠKA CESTA,2,,MARIBOR,ogljikov monoksid (CO),36200,
639,2007,"GORENJE NOTRANJA OPREMA, d.o.o.",PARTIZANSKA CESTA 12,3320,VELENJE,MARIBOR,LIMBUŠKA CESTA,2,,MARIBOR,"organske spojine, izražene kot skupni organski ogljik (TOC)",2142.2,
640,2007,"GORENJE NOTRANJA OPREMA, d.o.o.",PARTIZANSKA CESTA 12,3320,VELENJE,MARIBOR,LIMBUŠKA CESTA,2,,MARIBOR,skupni prah,7658.6,
641,2007,"GORENJE NOTRANJA OPREMA, d.o.o.",PARTIZANSKA CESTA 12,3320,VELENJE,NAZARJE,LESARSKA CESTA,10,,NAZARJE,skupni prah,160.2,
642,2007,"GORENJE NOTRANJA OPREMA, d.o.o.",PARTIZANSKA CESTA 12,3320,VELENJE,ŠOŠTANJ,PRIMORSKA CESTA,6,B,ŠOŠTANJ,"anorganske spojine klora, če niso navedene v I. nevarnostni skupini, izražene kot HCl",7650,
643,2007,"GORENJE NOTRANJA OPREMA, d.o.o.",PARTIZANSKA CESTA 12,3320,VELENJE,ŠOŠTANJ,PRIMORSKA CESTA,6,B,ŠOŠTANJ,"dušikovi oksidi (NO in NO2), izraženi kot NO2",40000,
644,2007,"GORENJE NOTRANJA OPREMA, d.o.o.",PARTIZANSKA CESTA 12,3320,VELENJE,ŠOŠTANJ,PRIMORSKA CESTA,6,B,ŠOŠTANJ,"fluor in njegove spojine, izražene kot HF",1.95,
645,2007,"GORENJE NOTRANJA OPREMA, d.o.o.",PARTIZANSKA CESTA 12,3320,VELENJE,ŠOŠTANJ,PRIMORSKA CESTA,6,B,ŠOŠTANJ,ogljikov monoksid (CO),19000,
646,2007,"GORENJE NOTRANJA OPREMA, d.o.o.",PARTIZANSKA CESTA 12,3320,VELENJE,ŠOŠTANJ,PRIMORSKA CESTA,6,B,ŠOŠTANJ,"organske spojine, izražene kot skupni organski ogljik (TOC)",19489.8,
647,2007,"GORENJE NOTRANJA OPREMA, d.o.o.",PARTIZANSKA CESTA 12,3320,VELENJE,ŠOŠTANJ,PRIMORSKA CESTA,6,B,ŠOŠTANJ,skupni prah,1278.06,
648,2007,"GORENJE NOTRANJA OPREMA, d.o.o.",PARTIZANSKA CESTA 12,3320,VELENJE,ŠOŠTANJ,PRIMORSKA CESTA,6,B,ŠOŠTANJ,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",110,
649,2007,"GORENJE NOTRANJA OPREMA, d.o.o.",PARTIZANSKA CESTA 12,3320,VELENJE,VELENJE,PARTIZANSKA CESTA,12,,VELENJE,"hlapne organske spojine, razen metana",85980.25,
650,2007,"GORENJE NOTRANJA OPREMA, d.o.o.",PARTIZANSKA CESTA 12,3320,VELENJE,VELENJE,PARTIZANSKA CESTA,12,,VELENJE,lesni prah,31,
651,2007,"GORENJE NOTRANJA OPREMA, d.o.o.",PARTIZANSKA CESTA 12,3320,VELENJE,VELENJE,PARTIZANSKA CESTA,12,,VELENJE,skupni prah,442.88,
652,2007,"GORENJE, GOSPODINJSKI APARATI, d.d.",PARTIZANSKA CESTA 12,3503,VELENJE,ROGATEC,CESTE,56,,ROGATEC,acetaldehid (C2H4O),11.23,
653,2007,"GORENJE, GOSPODINJSKI APARATI, d.d.",PARTIZANSKA CESTA 12,3503,VELENJE,ROGATEC,CESTE,56,,ROGATEC,"dušikovi oksidi (NO in NO2), izraženi kot NO2",188,
654,2007,"GORENJE, GOSPODINJSKI APARATI, d.d.",PARTIZANSKA CESTA 12,3503,VELENJE,ROGATEC,CESTE,56,,ROGATEC,fenol,1.758,
655,2007,"GORENJE, GOSPODINJSKI APARATI, d.d.",PARTIZANSKA CESTA 12,3503,VELENJE,ROGATEC,CESTE,56,,ROGATEC,formaldehid (CH2O),424.66,
656,2007,"GORENJE, GOSPODINJSKI APARATI, d.d.",PARTIZANSKA CESTA 12,3503,VELENJE,ROGATEC,CESTE,56,,ROGATEC,ogljikov monoksid (CO),562.97,
657,2007,"GORENJE, GOSPODINJSKI APARATI, d.d.",PARTIZANSKA CESTA 12,3503,VELENJE,ROGATEC,CESTE,56,,ROGATEC,"organske spojine, izražene kot skupni organski ogljik (TOC)",7491,
658,2007,"GORENJE, GOSPODINJSKI APARATI, d.d.",PARTIZANSKA CESTA 12,3503,VELENJE,ROGATEC,CESTE,56,,ROGATEC,skupni prah,380.72,
659,2007,"GORENJE, GOSPODINJSKI APARATI, d.d.",PARTIZANSKA CESTA 12,3503,VELENJE,ROGATEC,CESTE,56,,ROGATEC,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",50.1,
660,2007,"GORENJE, GOSPODINJSKI APARATI, d.d.",PARTIZANSKA CESTA 12,3503,VELENJE,VELENJE,PARTIZANSKA CESTA,12,,VELENJE,acetaldehid (C2H4O),7.5,
661,2007,"GORENJE, GOSPODINJSKI APARATI, d.d.",PARTIZANSKA CESTA 12,3503,VELENJE,VELENJE,PARTIZANSKA CESTA,12,,VELENJE,"anorganske spojine klora, če niso navedene v I. nevarnostni skupini, izražene kot HCl",34,
662,2007,"GORENJE, GOSPODINJSKI APARATI, d.d.",PARTIZANSKA CESTA 12,3503,VELENJE,VELENJE,PARTIZANSKA CESTA,12,,VELENJE,"dušikovi oksidi (NO in NO2), izraženi kot NO2",2506,
663,2007,"GORENJE, GOSPODINJSKI APARATI, d.d.",PARTIZANSKA CESTA 12,3503,VELENJE,VELENJE,PARTIZANSKA CESTA,12,,VELENJE,fenol,35.4,
664,2007,"GORENJE, GOSPODINJSKI APARATI, d.d.",PARTIZANSKA CESTA 12,3503,VELENJE,VELENJE,PARTIZANSKA CESTA,12,,VELENJE,"fluoridi, lahkotopni, izraženi kot F",1,
665,2007,"GORENJE, GOSPODINJSKI APARATI, d.d.",PARTIZANSKA CESTA 12,3503,VELENJE,VELENJE,PARTIZANSKA CESTA,12,,VELENJE,formaldehid (CH2O),26.3,
666,2007,"GORENJE, GOSPODINJSKI APARATI, d.d.",PARTIZANSKA CESTA 12,3503,VELENJE,VELENJE,PARTIZANSKA CESTA,12,,VELENJE,"krom in njegove spojine, izražene kot Cr",0.96,
667,2007,"GORENJE, GOSPODINJSKI APARATI, d.d.",PARTIZANSKA CESTA 12,3503,VELENJE,VELENJE,PARTIZANSKA CESTA,12,,VELENJE,"nikelj in njegove spojine, izražene kot Ni",0.34,
668,2007,"GORENJE, GOSPODINJSKI APARATI, d.d.",PARTIZANSKA CESTA 12,3503,VELENJE,VELENJE,PARTIZANSKA CESTA,12,,VELENJE,ogljikov dioksid (CO2),75000,
669,2007,"GORENJE, GOSPODINJSKI APARATI, d.d.",PARTIZANSKA CESTA 12,3503,VELENJE,VELENJE,PARTIZANSKA CESTA,12,,VELENJE,ogljikov monoksid (CO),125945,
670,2007,"GORENJE, GOSPODINJSKI APARATI, d.d.",PARTIZANSKA CESTA 12,3503,VELENJE,VELENJE,PARTIZANSKA CESTA,12,,VELENJE,"organske spojine, izražene kot skupni organski ogljik (TOC)",2573.5,
671,2007,"GORENJE, GOSPODINJSKI APARATI, d.d.",PARTIZANSKA CESTA 12,3503,VELENJE,VELENJE,PARTIZANSKA CESTA,12,,VELENJE,skupni prah,3463.5,
672,2007,"GORENJE, GOSPODINJSKI APARATI, d.d.",PARTIZANSKA CESTA 12,3503,VELENJE,VELENJE,PARTIZANSKA CESTA,12,,VELENJE,"spojine kroma (VI) - kalcijev kromat, stroncijev kromat, kromov (III) kromat, cinkov kromat, izraženi kot Cr",0.85,
673,2007,"GORENJE, GOSPODINJSKI APARATI, d.d.",PARTIZANSKA CESTA 12,3503,VELENJE,VELENJE,PARTIZANSKA CESTA,12,,VELENJE,vodikov cianid (HCN),0,
674,2007,"GORENJE, GOSPODINJSKI APARATI, d.d.",PARTIZANSKA CESTA 12,3503,VELENJE,VELENJE,PARTIZANSKA CESTA,12,,VELENJE,"VSOTA anorg. sp., ki so v parah ali v pl. stanju I. nev. sk.",18.019,
675,2007,"GORENJE, GOSPODINJSKI APARATI, d.d.",PARTIZANSKA CESTA 12,3503,VELENJE,VELENJE,PARTIZANSKA CESTA,12,,VELENJE,"VSOTA anorg. sp., ki so v parah ali v pl. stanju II. nev. sk.",0.07,
676,2007,"GORENJE, GOSPODINJSKI APARATI, d.d.",PARTIZANSKA CESTA 12,3503,VELENJE,VELENJE,PARTIZANSKA CESTA,12,,VELENJE,"VSOTA anorg. sp., ki so v parah ali v pl. stanju III. nev. sk.",2.2,
677,2007,"GORENJE, GOSPODINJSKI APARATI, d.d.",PARTIZANSKA CESTA 12,3503,VELENJE,VELENJE,PARTIZANSKA CESTA,12,,VELENJE,VSOTA org. spojine I. nev. sk.,110.3,
678,2007,"GORENJE, GOSPODINJSKI APARATI, d.d.",PARTIZANSKA CESTA 12,3503,VELENJE,VELENJE,PARTIZANSKA CESTA,12,,VELENJE,VSOTA org. spojine II. nev. sk.,90.8,
679,2007,"GORENJE, GOSPODINJSKI APARATI, d.d.",PARTIZANSKA CESTA 12,3503,VELENJE,VELENJE,PARTIZANSKA CESTA,12,,VELENJE,VSOTA org. spojine III. nev. sk.,2651.8,
680,2007,"GORENJE, GOSPODINJSKI APARATI, d.d.",PARTIZANSKA CESTA 12,3503,VELENJE,VELENJE,PARTIZANSKA CESTA,12,,VELENJE,VSOTA prašnate anorg. snovi II.,3.4,
681,2007,"GORENJE, GOSPODINJSKI APARATI, d.d.",PARTIZANSKA CESTA 12,3503,VELENJE,VELENJE,PARTIZANSKA CESTA,12,,VELENJE,žveplov heksafluorid (SF6),4.1,
682,2007,"GORENJE, GOSPODINJSKI APARATI, d.d.",PARTIZANSKA CESTA 12,3503,VELENJE,VELENJE,PARTIZANSKA CESTA,12,,VELENJE,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",2126.5,
683,2007,"GORENJE, GOSPODINJSKI APARATI, d.d.",PARTIZANSKA CESTA 12,3503,VELENJE,VELENJE,PARTIZANSKA CESTA,12,,VELENJE,"dušikovi oksidi (NO in NO2), izraženi kot NO2",14.9,
684,2007,"GORENJE, GOSPODINJSKI APARATI, d.d.",PARTIZANSKA CESTA 12,3503,VELENJE,VELENJE,PARTIZANSKA CESTA,12,,VELENJE,ogljikov monoksid (CO),40.3,
685,2007,"GORENJE, GOSPODINJSKI APARATI, d.d.",PARTIZANSKA CESTA 12,3503,VELENJE,VELENJE,PARTIZANSKA CESTA,12,,VELENJE,skupni prah,13.01,
686,2007,"GORENJE, GOSPODINJSKI APARATI, d.d.",PARTIZANSKA CESTA 12,3503,VELENJE,VELENJE,PARTIZANSKA CESTA,12,,VELENJE,"VSOTA anorg. sp., ki so v parah ali v pl. stanju II. nev. sk.",3870,
687,2007,"GORENJSKA PREDILNICA, D.D., ŠKOFJA LOKA",KIDRIČEVA CESTA 75,4220,ŠKOFJA LOKA,TRATA,,75,,ŠKOFJA LOKA,"dušikovi oksidi (NO in NO2), izraženi kot NO2",230.4,
688,2007,"GORENJSKA PREDILNICA, D.D., ŠKOFJA LOKA",KIDRIČEVA CESTA 75,4220,ŠKOFJA LOKA,TRATA,,75,,ŠKOFJA LOKA,ogljikov dioksid (CO2),274176,
689,2007,"GORENJSKA PREDILNICA, D.D., ŠKOFJA LOKA",KIDRIČEVA CESTA 75,4220,ŠKOFJA LOKA,TRATA,,75,,ŠKOFJA LOKA,ogljikov monoksid (CO),420.48,
690,2007,"GORENJSKA PREDILNICA, D.D., ŠKOFJA LOKA",KIDRIČEVA CESTA 75,4220,ŠKOFJA LOKA,TRATA,,75,,ŠKOFJA LOKA,skupni prah,0,
691,2007,"GORENJSKA PREDILNICA, D.D., ŠKOFJA LOKA",KIDRIČEVA CESTA 75,4220,ŠKOFJA LOKA,TRATA,,75,,ŠKOFJA LOKA,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",0,
692,2007,"GORENJSKI TISK, GRAFIČNA DEJAVNOST, D.D.",ULICA MIRKA VADNOVA 6,4000,KRANJ,KRANJ,ULICA MIRKA VADNOVA,6,,KRANJ,"organske spojine, izražene kot skupni organski ogljik (TOC)",967.3,
693,2007,"GORENJSKI TISK, GRAFIČNA DEJAVNOST, D.D.",ULICA MIRKA VADNOVA 6,4000,KRANJ,KRANJ,ULICA MIRKA VADNOVA,6,,KRANJ,skupni prah,2308.83,
694,2007,"GORENJSKI TISK, GRAFIČNA DEJAVNOST, D.D.",ULICA MIRKA VADNOVA 6,4000,KRANJ,KRANJ,ULICA MIRKA VADNOVA,6,,KRANJ,VSOTA org. spojine III. nev. sk.,89.28,
695,2007,"GORIČANE, TOVARNA PAPIRJA MEDVODE, D.D.",LADJA 10,1215,MEDVODE,LADJA,,10,,MEDVODE,"dušikovi oksidi (NO in NO2), izraženi kot NO2",26649.883,
696,2007,"GORIČANE, TOVARNA PAPIRJA MEDVODE, D.D.",LADJA 10,1215,MEDVODE,LADJA,,10,,MEDVODE,ogljikov monoksid (CO),732.038,
697,2007,"GORIČANE, TOVARNA PAPIRJA MEDVODE, D.D.",LADJA 10,1215,MEDVODE,LADJA,,10,,MEDVODE,"organske spojine, izražene kot skupni organski ogljik (TOC)",932,
698,2007,"GORIČANE, TOVARNA PAPIRJA MEDVODE, D.D.",LADJA 10,1215,MEDVODE,LADJA,,10,,MEDVODE,skupni prah,635.648,
699,2007,"GORIČANE, TOVARNA PAPIRJA MEDVODE, D.D.",LADJA 10,1215,MEDVODE,LADJA,,10,,MEDVODE,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",186.70600000000002,
700,2007,"GORIČANE, TOVARNA PAPIRJA MEDVODE, D.D.",LADJA 10,1215,MEDVODE,LADJA,,10,,MEDVODE,skupni prah,238.173,
701,2007,"GORIŠKE OPEKARNE, D.D.",MERLJAKI 7,5292,RENČE,RENČE,,7,,RENČE-VOGRSKO,"anorganske spojine klora, če niso navedene v I. nevarnostni skupini, izražene kot HCl",518.1,
702,2007,"GORIŠKE OPEKARNE, D.D.",MERLJAKI 7,5292,RENČE,RENČE,,7,,RENČE-VOGRSKO,"dušikovi oksidi (NO in NO2), izraženi kot NO2",56009.2,
703,2007,"GORIŠKE OPEKARNE, D.D.",MERLJAKI 7,5292,RENČE,RENČE,,7,,RENČE-VOGRSKO,fenol,394.6,
704,2007,"GORIŠKE OPEKARNE, D.D.",MERLJAKI 7,5292,RENČE,RENČE,,7,,RENČE-VOGRSKO,"fluor in njegove spojine, izražene kot HF",209,
705,2007,"GORIŠKE OPEKARNE, D.D.",MERLJAKI 7,5292,RENČE,RENČE,,7,,RENČE-VOGRSKO,ogljikov monoksid (CO),57616.4,
706,2007,"GORIŠKE OPEKARNE, D.D.",MERLJAKI 7,5292,RENČE,RENČE,,7,,RENČE-VOGRSKO,"organske spojine, izražene kot skupni organski ogljik (TOC)",2669.4,
707,2007,"GORIŠKE OPEKARNE, D.D.",MERLJAKI 7,5292,RENČE,RENČE,,7,,RENČE-VOGRSKO,skupni prah,436,
708,2007,"GORIŠKE OPEKARNE, D.D.",MERLJAKI 7,5292,RENČE,RENČE,,7,,RENČE-VOGRSKO,VSOTA prašnate anorg. snovi I.,0.0345,
709,2007,"GORIŠKE OPEKARNE, D.D.",MERLJAKI 7,5292,RENČE,RENČE,,7,,RENČE-VOGRSKO,VSOTA prašnate anorg. snovi II.,9.85,
710,2007,"GORIŠKE OPEKARNE, D.D.",MERLJAKI 7,5292,RENČE,RENČE,,7,,RENČE-VOGRSKO,VSOTA prašnate anorg. snovi III.,12.34,
711,2007,"GORIŠKE OPEKARNE, D.D.",MERLJAKI 7,5292,RENČE,RENČE,,7,,RENČE-VOGRSKO,VSOTA rakotvorne snovi I. nev. sk.,2.07,
712,2007,"GORIŠKE OPEKARNE, D.D.",MERLJAKI 7,5292,RENČE,RENČE,,7,,RENČE-VOGRSKO,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",0.1,
713,2007,GOSTOL TST Tolminske strojne tovarne d.o.o.,ČIGINJ 63,5220,TOLMIN,ČIGINJ,,63,,TOLMIN,ksilen (C8H10),136.75,
714,2007,GOSTOL TST Tolminske strojne tovarne d.o.o.,ČIGINJ 63,5220,TOLMIN,ČIGINJ,,63,,TOLMIN,skupni prah,28.75,
715,2007,GOSTOL TST Tolminske strojne tovarne d.o.o.,ČIGINJ 63,5220,TOLMIN,ČIGINJ,,63,,TOLMIN,toluen (C7H9),647.4,
716,2007,GOSTOL TST Tolminske strojne tovarne d.o.o.,ČIGINJ 63,5220,TOLMIN,ČIGINJ,,63,,TOLMIN,VSOTA org. spojine II. nev. sk.,784.2,
717,2007,GOSTOL TST Tolminske strojne tovarne d.o.o.,ČIGINJ 63,5220,TOLMIN,ČIGINJ,,63,,TOLMIN,VSOTA org. spojine III. nev. sk.,434.75,
718,2007,"GOSTOL-GOPAN D.O.O., PROIZVODNJA PREHRAMBENE OPREME IN OPREME ZA KEMIJSKO INDUSTRIJO",PRVOMAJSKA ULICA 37,5000,NOVA GORICA,NOVA GORICA,PRVOMAJSKA ULICA,37,,NOVA GORICA,skupni prah,25.29,
719,2007,GOZDNO GOSPODARSTVO POSTOJNA D.D.,VOJKOVA ULICA 9,6230,POSTOJNA,PIVKA,SNEŽNIŠKA CESTA,16,,PIVKA,"anorganske spojine klora, če niso navedene v I. nevarnostni skupini, izražene kot HCl",512,
720,2007,GOZDNO GOSPODARSTVO POSTOJNA D.D.,VOJKOVA ULICA 9,6230,POSTOJNA,PIVKA,SNEŽNIŠKA CESTA,16,,PIVKA,benzen,796.2,
721,2007,GOZDNO GOSPODARSTVO POSTOJNA D.D.,VOJKOVA ULICA 9,6230,POSTOJNA,PIVKA,SNEŽNIŠKA CESTA,16,,PIVKA,"dušikovi oksidi (NO in NO2), izraženi kot NO2",737.1,
722,2007,GOZDNO GOSPODARSTVO POSTOJNA D.D.,VOJKOVA ULICA 9,6230,POSTOJNA,PIVKA,SNEŽNIŠKA CESTA,16,,PIVKA,ogljikov monoksid (CO),32572.5,
723,2007,GOZDNO GOSPODARSTVO POSTOJNA D.D.,VOJKOVA ULICA 9,6230,POSTOJNA,PIVKA,SNEŽNIŠKA CESTA,16,,PIVKA,"organske spojine, izražene kot skupni organski ogljik (TOC)",4681,
724,2007,GOZDNO GOSPODARSTVO POSTOJNA D.D.,VOJKOVA ULICA 9,6230,POSTOJNA,PIVKA,SNEŽNIŠKA CESTA,16,,PIVKA,skupni prah,373.65,
725,2007,GOZDNO GOSPODARSTVO POSTOJNA D.D.,VOJKOVA ULICA 9,6230,POSTOJNA,STARI TRG PRI LOŽU,CESTA NOTRANJSKEGA ODREDA,46,,LOŠKA DOLINA,formaldehid (CH2O),1791.4,
726,2007,GOZDNO GOSPODARSTVO POSTOJNA D.D.,VOJKOVA ULICA 9,6230,POSTOJNA,STARI TRG PRI LOŽU,CESTA NOTRANJSKEGA ODREDA,46,,LOŠKA DOLINA,skupni prah,4846.3,
727,2007,GRADBENO PODJETJE SCT ASFALTI d.o.o.,CESTA NA BROD 2,1231,LJUBLJANA - ČRNUČE,KANIŽARICA,,,,ČRNOMELJ,"dušikovi oksidi (NO in NO2), izraženi kot NO2",5574,
728,2007,GRADBENO PODJETJE SCT ASFALTI d.o.o.,CESTA NA BROD 2,1231,LJUBLJANA - ČRNUČE,KANIŽARICA,,,,ČRNOMELJ,ogljikov monoksid (CO),3209,
729,2007,GRADBENO PODJETJE SCT ASFALTI d.o.o.,CESTA NA BROD 2,1231,LJUBLJANA - ČRNUČE,KANIŽARICA,,,,ČRNOMELJ,"organske spojine, izražene kot skupni organski ogljik (TOC)",474,
730,2007,GRADBENO PODJETJE SCT ASFALTI d.o.o.,CESTA NA BROD 2,1231,LJUBLJANA - ČRNUČE,KANIŽARICA,,,,ČRNOMELJ,skupni prah,107,
731,2007,GRADIS GRADBENO PODJETJE CELJE D.D.,BUKOVŽLAK 71,3221,TEHARJE,PODGORA,,,,ŠMARTNO OB PAKI,"dušikovi oksidi (NO in NO2), izraženi kot NO2",190,
732,2007,GRADIS GRADBENO PODJETJE CELJE D.D.,BUKOVŽLAK 71,3221,TEHARJE,PODGORA,,,,ŠMARTNO OB PAKI,ogljikov monoksid (CO),928,
733,2007,GRADIS GRADBENO PODJETJE CELJE D.D.,BUKOVŽLAK 71,3221,TEHARJE,PODGORA,,,,ŠMARTNO OB PAKI,skupni prah,373.8,
734,2007,GRADIS GRADBENO PODJETJE CELJE D.D.,BUKOVŽLAK 71,3221,TEHARJE,PODGORA,,,,ŠMARTNO OB PAKI,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",38,
735,2007,"HAKL ZAŠČITA, DRUŽBA ZA STORITVE, PROIZVODNJO, POSREDNIŠTVO IN TRGOVINO D.O.O.",ZAGREBŠKA CESTA 20,2000,MARIBOR,MARIBOR,ZAGREBŠKA CESTA,20,,MARIBOR,skupni prah,334,
736,2007,"HAKL ZAŠČITA, DRUŽBA ZA STORITVE, PROIZVODNJO, POSREDNIŠTVO IN TRGOVINO D.O.O.",ZAGREBŠKA CESTA 20,2000,MARIBOR,MARIBOR,ZAGREBŠKA CESTA,20,,MARIBOR,"VSOTA org. spojine I., II. in III. nev. sk.",15092,
737,2007,"HEISSENBERGER & PRETZLER, PROIZVODNJA KMETIJSKIH STROJEV IN OPREME TER TRGOVINA D.O.O.",PREŠERNOVA ULICA 40,9240,LJUTOMER,LJUTOMER,PREŠERNOVA ULICA,40,,LJUTOMER,"dušikovi oksidi (NO in NO2), izraženi kot NO2",640,
738,2007,"HEISSENBERGER & PRETZLER, PROIZVODNJA KMETIJSKIH STROJEV IN OPREME TER TRGOVINA D.O.O.",PREŠERNOVA ULICA 40,9240,LJUTOMER,LJUTOMER,PREŠERNOVA ULICA,40,,LJUTOMER,ogljikov monoksid (CO),12.3,
