,"V skladu s Pravilnikom o prvih meritvah in obratovalnem monitoringu emisije snovi v zrak iz nepremičnih virov onesnaževanja ter o pogojih za njegovo izvajanje (Uradni list RS, št. 105/08), morajo vsi zavezanci za izvedbo emisijskega monitoringa snovi v zrak iz nepremičnih virov onesnaževanja poslati ministrstvu oceno o letnih emisijah snovi v zrak.

Na osnovi prejetih  ocen o letnih emisijah snovi v zrak smo na Agenciji RS za okolje zbrali podatke o letnih količinah izpuščenih snovi v zrak iz industrijskih obratov, ki jih objavljamo na tej spletni strani.

Na tej spletni strani so osnovni podatki o zavezancu in o letnih količinah izpuščenih snovi v zrak. Podatki so v obliki excelove tabele, tako da jih lahko poljubno razvrščate.  
",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
645,2009,"GALVANIZACIJA, KOVINSKI IZDELKI ZRNEC ROMANA s.p.","HRUŠEVSKA CESTA 26, LJUBLJANA",1000,LJUBLJANA,Ljubljana,celotni prah,13.5
646,2009,"GALVANIZACIJA, KOVINSKI IZDELKI ZRNEC ROMANA s.p.","HRUŠEVSKA CESTA 26, LJUBLJANA",1000,LJUBLJANA,Ljubljana,cink in njegove spojine (Zn),0.4000000059604645
647,2009,"GALVANIZACIJA, KOVINSKI IZDELKI ZRNEC ROMANA s.p.","HRUŠEVSKA CESTA 26, LJUBLJANA",1000,LJUBLJANA,Ljubljana,"krom in njegove spojine, izražene kot Cr",0.4000000059604645
648,2009,"GALVANIZACIJA, KOVINSKI IZDELKI ZRNEC ROMANA s.p.","HRUŠEVSKA CESTA 26, LJUBLJANA",1000,LJUBLJANA,Ljubljana,"nikelj in njegove spojine, izražene kot Ni",0.029999999329447746
649,2009,GARANT POHIŠTVENA INDUSTRIJA D.D POLZELA,POLZELA 176 A,3313,POLZELA,Polzela,ogljikov monoksid (CO),7762.60009765625
650,2009,GARANT POHIŠTVENA INDUSTRIJA D.D POLZELA,POLZELA 176 A,3313,POLZELA,Polzela,"organske spojine, izražene kot skupni organski ogljik (TOC)",4220.7001080513
651,2009,GARANT POHIŠTVENA INDUSTRIJA D.D POLZELA,POLZELA 176 A,3313,POLZELA,Polzela,"dušikovi oksidi (NO in NO2), izraženi kot NO2",1422.699951171875
652,2009,GARANT POHIŠTVENA INDUSTRIJA D.D POLZELA,POLZELA 176 A,3313,POLZELA,Polzela,celotni prah,880.4500244706869
653,2009,GARANT POHIŠTVENA INDUSTRIJA D.D POLZELA,POLZELA 176 A,3313,POLZELA,Polzela,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",335.1000061035156
654,2009,GEA d.d,"TRG SVOBODE 3, SLOVENSKA BISTRICA",2310,SLOVENSKA BISTRICA,Slovenska Bistrica,celotni prah,19.10000006854534
655,2009,GEA d.d,"TRG SVOBODE 3, SLOVENSKA BISTRICA",2310,SLOVENSKA BISTRICA,Slovenska Bistrica,"dušikovi oksidi (NO in NO2), izraženi kot NO2",1621.0999603271484
656,2009,GEA d.d,"TRG SVOBODE 3, SLOVENSKA BISTRICA",2310,SLOVENSKA BISTRICA,Slovenska Bistrica,ogljikov monoksid (CO),204.6999955177307
657,2009,GEA d.d,"TRG SVOBODE 3, SLOVENSKA BISTRICA",2310,SLOVENSKA BISTRICA,Slovenska Bistrica,"organske spojine, izražene kot skupni organski ogljik (TOC)",134.88000011444092
658,2009,GEA d.d,"TRG SVOBODE 3, SLOVENSKA BISTRICA",2310,SLOVENSKA BISTRICA,Slovenska Bistrica,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",81.05999910831451
659,2009,"GGP, D.O.O. PE Marof Trade, Stari trg pri Ložu","Cesta Notranjskega odreda 46, Stari trg pri Ložu",1386,STARI TRG PRI LOŽU,Loška dolina,"dušikovi oksidi (NO in NO2), izraženi kot NO2",9080
660,2009,"GGP, D.O.O. PE Marof Trade, Stari trg pri Ložu","Cesta Notranjskega odreda 46, Stari trg pri Ložu",1386,STARI TRG PRI LOŽU,Loška dolina,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",0
661,2009,"GGP, D.O.O. PE Marof Trade, Stari trg pri Ložu","Cesta Notranjskega odreda 46, Stari trg pri Ložu",1386,STARI TRG PRI LOŽU,Loška dolina,"organske spojine, izražene kot skupni organski ogljik (TOC)",5157
662,2009,"GGP, D.O.O. PE Marof Trade, Stari trg pri Ložu","Cesta Notranjskega odreda 46, Stari trg pri Ložu",1386,STARI TRG PRI LOŽU,Loška dolina,formaldehid (CH2O),259
663,2009,"GGP, D.O.O. PE Marof Trade, Stari trg pri Ložu","Cesta Notranjskega odreda 46, Stari trg pri Ložu",1386,STARI TRG PRI LOŽU,Loška dolina,celotni prah,3708.9000005722046
664,2009,"GGP, D.O.O. PE Marof Trade, Stari trg pri Ložu","Cesta Notranjskega odreda 46, Stari trg pri Ložu",1386,STARI TRG PRI LOŽU,Loška dolina,ogljikov monoksid (CO),1379
665,2009,"GGP, D.O.O., PE Enerles","Snežniška cesta 16, PIVKA",6257,PIVKA,Pivka,benzen,216.39999389648438
666,2009,"GGP, D.O.O., PE Enerles","Snežniška cesta 16, PIVKA",6257,PIVKA,Pivka,celotni prah,3465.1000003814697
667,2009,"GGP, D.O.O., PE Enerles","Snežniška cesta 16, PIVKA",6257,PIVKA,Pivka,"organske spojine, izražene kot skupni organski ogljik (TOC)",9148
668,2009,GIC GRADNJE d.o.o.  ,Pristava  pri Mestinju,3253,PRISTAVA PRI MESTINJU,Podčetrtek,celotni prah,396.29998779296875
669,2009,GIC GRADNJE d.o.o.,Zgornje Negonje,3250,ROGAŠKA SLATINA,Rogaška Slatina,celotni prah,11.670000076293945
670,2009,"GKN DRIVELINE SLOVENIJA, D.O.O.","RUDNIŠKA CESTA 20, ZREČE",3214,ZREČE,Zreče,celotni prah,12.572000410174951
671,2009,"GKN DRIVELINE SLOVENIJA, D.O.O.","RUDNIŠKA CESTA 20, ZREČE",3214,ZREČE,Zreče,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",89.30000305175781
672,2009,"GKN DRIVELINE SLOVENIJA, D.O.O.","RUDNIŠKA CESTA 20, ZREČE",3214,ZREČE,Zreče,"organske spojine, izražene kot skupni organski ogljik (TOC)",102.9000015258789
673,2009,"GKN DRIVELINE SLOVENIJA, D.O.O.","RUDNIŠKA CESTA 20, ZREČE",3214,ZREČE,Zreče,"dušikovi oksidi (NO in NO2), izraženi kot NO2",1721.399974822998
674,2009,"GKN DRIVELINE SLOVENIJA, D.O.O.","RUDNIŠKA CESTA 20, ZREČE",3214,ZREČE,Zreče,ogljikov monoksid (CO),3721.39998626709
675,2009,Gonzaga-pro d.o.o.,"Čepovan 42, Čepovan",5250,SOLKAN,Nova Gorica,celotni prah,3.700000047683716
676,2009,Gonzaga-pro d.o.o.,"Čepovan 42, Čepovan",5250,SOLKAN,Nova Gorica,"organske spojine, izražene kot skupni organski ogljik (TOC)",177.9999942779541
677,2009,"GORENJE I.P.C., d.o.o. ",Partizanska 12,3503,VELENJE - Gorenje,Velenje,"dušikovi oksidi (NO in NO2), izraženi kot NO2",207
678,2009,"Gorenje notranja oprema – program Keramika     Gorenje 1/b, 3327 Šmartno ob Paki","PARTIZANSKA CESTA 12, ŠMARTNO OB PAKI",3327,ŠMARTNO OB PAKI,Šmartno ob Paki,ogljikov monoksid (CO),221.17000007629395
679,2009,"Gorenje notranja oprema – program Keramika     Gorenje 1/b, 3327 Šmartno ob Paki","PARTIZANSKA CESTA 12, ŠMARTNO OB PAKI",3327,ŠMARTNO OB PAKI,Šmartno ob Paki,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",1227.8600000143051
680,2009,"Gorenje notranja oprema – program Keramika     Gorenje 1/b, 3327 Šmartno ob Paki","PARTIZANSKA CESTA 12, ŠMARTNO OB PAKI",3327,ŠMARTNO OB PAKI,Šmartno ob Paki,"fluor in njegove spojine, izražene kot HF",22.799999237060547
681,2009,"Gorenje notranja oprema – program Keramika     Gorenje 1/b, 3327 Šmartno ob Paki","PARTIZANSKA CESTA 12, ŠMARTNO OB PAKI",3327,ŠMARTNO OB PAKI,Šmartno ob Paki,"dušikovi oksidi (NO in NO2), izraženi kot NO2",8026.800003051758
682,2009,"Gorenje notranja oprema – program Keramika     Gorenje 1/b, 3327 Šmartno ob Paki","PARTIZANSKA CESTA 12, ŠMARTNO OB PAKI",3327,ŠMARTNO OB PAKI,Šmartno ob Paki,celotni prah,7813.230003237724
683,2009,"Gorenje notranja oprema – program Keramika     Gorenje 1/b, 3327 Šmartno ob Paki","PARTIZANSKA CESTA 12, ŠMARTNO OB PAKI",3327,ŠMARTNO OB PAKI,Šmartno ob Paki,"VSOTA org. spojine I., II. in III. nev. sk.",1115.2000007629395
684,2009,"Gorenje notranja oprema – program Kopalnice    Primorska 6/b, 3325 Šoštanj","PARTIZANSKA CESTA 12, ŠOŠTANJ",3325,ŠOŠTANJ,Šoštanj,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",118
685,2009,"Gorenje notranja oprema – program Kopalnice    Primorska 6/b, 3325 Šoštanj","PARTIZANSKA CESTA 12, ŠOŠTANJ",3325,ŠOŠTANJ,Šoštanj,celotni prah,14355.059998571873
686,2009,"Gorenje notranja oprema – program Kopalnice    Primorska 6/b, 3325 Šoštanj","PARTIZANSKA CESTA 12, ŠOŠTANJ",3325,ŠOŠTANJ,Šoštanj,diklormetan,118.4000015258789
687,2009,"Gorenje notranja oprema – program Kopalnice    Primorska 6/b, 3325 Šoštanj","PARTIZANSKA CESTA 12, ŠOŠTANJ",3325,ŠOŠTANJ,Šoštanj,"dušikovi oksidi (NO in NO2), izraženi kot NO2",32200
688,2009,"Gorenje notranja oprema – program Kopalnice    Primorska 6/b, 3325 Šoštanj","PARTIZANSKA CESTA 12, ŠOŠTANJ",3325,ŠOŠTANJ,Šoštanj,ogljikov monoksid (CO),20400
689,2009,"Gorenje notranja oprema – program Kopalnice    Primorska 6/b, 3325 Šoštanj","PARTIZANSKA CESTA 12, ŠOŠTANJ",3325,ŠOŠTANJ,Šoštanj,"VSOTA org. spojine I., II. in III. nev. sk.",20076.800003051758
690,2009,"Gorenje notranja oprema – program Kuhinje        Partizanska 12, 3320 Velenje",Partizanska 12,3320,VELENJE,Velenje,celotni prah,325.9500035047531
691,2009,"Gorenje notranja oprema – program Marles         Limbuška c. 2, p.p. 1010, 2001 Maribor",,3320,VELENJE,Velenje,"dušikovi oksidi (NO in NO2), izraženi kot NO2",5860
692,2009,"Gorenje notranja oprema – program Marles         Limbuška c. 2, p.p. 1010, 2001 Maribor",,3320,VELENJE,Velenje,ogljikov monoksid (CO),36200
693,2009,"Gorenje notranja oprema – program Marles         Limbuška c. 2, p.p. 1010, 2001 Maribor",,3320,VELENJE,Velenje,"VSOTA org. spojine I., II. in III. nev. sk.",239.440000385046
694,2009,"Gorenje notranja oprema – program Marles         Limbuška c. 2, p.p. 1010, 2001 Maribor",,3320,VELENJE,Velenje,celotni prah,7569.460000395775
695,2009,"Gorenje notranja oprema – program Pohištvo      Lesarska cesta 10, 3331 Nazarje","PARTIZANSKA CESTA 12, NAZARJE",3331,NAZARJE,Nazarje,celotni prah,160.1999969482422
696,2009,Gorenje Orodjarna d.o.o.,Partizanska 12,3503,VELENJE - Gorenje,Velenje,celotni prah,2.300000011920929
697,2009,Gorenje Orodjarna d.o.o.,Partizanska 12,3503,VELENJE - Gorenje,Velenje,"organske spojine, izražene kot skupni organski ogljik (TOC)",15.910000383853912
698,2009,"GORENJE, d.d.","PARTIZANSKA CESTA 12, VELENJE",3503,VELENJE - Gorenje,Velenje,"dušikovi oksidi (NO in NO2), izraženi kot NO2",2802.800003051758
699,2009,"GORENJE, d.d.","PARTIZANSKA CESTA 12, VELENJE",3503,VELENJE - Gorenje,Velenje,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",10.399999618530273
700,2009,"GORENJE, d.d.","PARTIZANSKA CESTA 12, VELENJE",3503,VELENJE - Gorenje,Velenje,ogljikov monoksid (CO),3461.800000190735
701,2009,"GORENJE, d.d.","PARTIZANSKA CESTA 12, VELENJE",3503,VELENJE - Gorenje,Velenje,"organske spojine, izražene kot skupni organski ogljik (TOC)",6830.37001991272
702,2009,"Gorenje, d.d., Program MEKOM, obrat Rogatec",Ceste 56,3252,ROGATEC,Rogatec,"dušikovi oksidi (NO in NO2), izraženi kot NO2",123.5
703,2009,"Gorenje, d.d., Program MEKOM, obrat Rogatec",Ceste 56,3252,ROGATEC,Rogatec,fenol,0.7199999988079071
704,2009,"Gorenje, d.d., Program MEKOM, obrat Rogatec",Ceste 56,3252,ROGATEC,Rogatec,formaldehid (CH2O),356.60000002384186
705,2009,"Gorenje, d.d., Program MEKOM, obrat Rogatec",Ceste 56,3252,ROGATEC,Rogatec,ogljikov monoksid (CO),354.30000019073486
706,2009,"Gorenje, d.d., Program MEKOM, obrat Rogatec",Ceste 56,3252,ROGATEC,Rogatec,"organske spojine, izražene kot skupni organski ogljik (TOC)",4211.000005722046
707,2009,Gorenjski tisk d.d.,Ulica Mirka Vadnova 6,4000,KRANJ,Kranj,"organske spojine, izražene kot skupni organski ogljik (TOC)",409.4000120162964
708,2009,Gorenjski tisk d.d.,Ulica Mirka Vadnova 6,4000,KRANJ,Kranj,celotni prah,151.8000030517578
709,2009,"GORIČANE, TOVARNA PAPIRJA MEDVODE, D.D.","LADJA 10,MEDVODE",1215,MEDVODE,Medvode,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",70.97200012207031
710,2009,"GORIČANE, TOVARNA PAPIRJA MEDVODE, D.D.","LADJA 10,MEDVODE",1215,MEDVODE,Medvode,ogljikov monoksid (CO),189.44800090789795
711,2009,"GORIČANE, TOVARNA PAPIRJA MEDVODE, D.D.","LADJA 10,MEDVODE",1215,MEDVODE,Medvode,celotni prah,237.71200799942017
712,2009,"GORIČANE, TOVARNA PAPIRJA MEDVODE, D.D.","LADJA 10,MEDVODE",1215,MEDVODE,Medvode,"dušikovi oksidi (NO in NO2), izraženi kot NO2",21316.15216064453
713,2009,"GORIŠKE OPEKARNE, D.D.","MERLJAKI 7, RENČE-VOGRSKO",5292,RENČE,Renče-Vogrsko,"dušikovi oksidi (NO in NO2), izraženi kot NO2",26656
714,2009,"GORIŠKE OPEKARNE, D.D.","MERLJAKI 7, RENČE-VOGRSKO",5292,RENČE,Renče-Vogrsko,VSOTA rakotvorne snovi I. nev. sk.,0.028999999165534973
715,2009,"GORIŠKE OPEKARNE, D.D.","MERLJAKI 7, RENČE-VOGRSKO",5292,RENČE,Renče-Vogrsko,VSOTA prašnate anorg. snovi II.,0.5486000031232834
716,2009,"GORIŠKE OPEKARNE, D.D.","MERLJAKI 7, RENČE-VOGRSKO",5292,RENČE,Renče-Vogrsko,"organske spojine, izražene kot skupni organski ogljik (TOC)",12005.900193214417
717,2009,"GORIŠKE OPEKARNE, D.D.","MERLJAKI 7, RENČE-VOGRSKO",5292,RENČE,Renče-Vogrsko,"kadmij in rakotvorne spojine kadmija, izražene kot Cd",0.009999999776482582
718,2009,"GORIŠKE OPEKARNE, D.D.","MERLJAKI 7, RENČE-VOGRSKO",5292,RENČE,Renče-Vogrsko,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",797
719,2009,"GORIŠKE OPEKARNE, D.D.","MERLJAKI 7, RENČE-VOGRSKO",5292,RENČE,Renče-Vogrsko,celotni prah,210.59999990463257
720,2009,"GORIŠKE OPEKARNE, D.D.","MERLJAKI 7, RENČE-VOGRSKO",5292,RENČE,Renče-Vogrsko,benzen,52.80000114440918
721,2009,"GORIŠKE OPEKARNE, D.D.","MERLJAKI 7, RENČE-VOGRSKO",5292,RENČE,Renče-Vogrsko,arzen in njegove spojine (As),0.5486000031232834
722,2009,"GORIŠKE OPEKARNE, D.D.","MERLJAKI 7, RENČE-VOGRSKO",5292,RENČE,Renče-Vogrsko,"anorganske spojine klora, če niso navedene v I. nevarnostni skupini, izražene kot HCl",278
723,2009,"GORIŠKE OPEKARNE, D.D.","MERLJAKI 7, RENČE-VOGRSKO",5292,RENČE,Renče-Vogrsko,"fluor in njegove spojine, izražene kot HF",236.5
724,2009,"GORIŠKE OPEKARNE, D.D.","MERLJAKI 7, RENČE-VOGRSKO",5292,RENČE,Renče-Vogrsko,"kadmij in njegove spojine, izražene kot Cd",0.01899999938905239
725,2009,"Gostol TST d.o.o. Tolmin,  Čiginj 63,  5220 Tolmin",,,,Tolmin,celotni prah,24
726,2009,"Gostol TST d.o.o. Tolmin,  Čiginj 63,  5220 Tolmin",,,,Tolmin,VSOTA org. spojine III. nev. sk.,1186.4000244140625
727,2009,"Gostol TST d.o.o. Tolmin,  Čiginj 63,  5220 Tolmin",,,,Tolmin,VSOTA org. spojine II. nev. sk.,243.7000026702881
728,2009,"Gostol TST d.o.o. Tolmin,  Čiginj 63,  5220 Tolmin",,,,Tolmin,toluen (C7H9),107.59999704360962
729,2009,"Gostol TST d.o.o. Tolmin,  Čiginj 63,  5220 Tolmin",,,,Tolmin,stiren (C8H8),14.87999963760376
730,2009,"Gostol TST d.o.o. Tolmin,  Čiginj 63,  5220 Tolmin",,,,Tolmin,ksilen (C8H10),121.23999691009521
731,2009,"Gostol TST d.o.o. Tolmin,  Čiginj 63,  5220 Tolmin",,,,Tolmin,butilacetat (C6H12O2),1186.4000244140625
732,2009,"Gostol TST d.o.o. Tolmin,  Čiginj 63,  5220 Tolmin",,,,Tolmin,"organske spojine, izražene kot skupni organski ogljik (TOC)",1499.7999877929688
733,2009,"GRADIS BAU- UND ENGINEERING GMBH, PREDSTAVNIŠTVO ŠMARTNO OB PAKI","Podgora 16, Šmartno ob Paki",3327,ŠMARTNO OB PAKI,Šmartno ob Paki,benzen,1.399999976158142
734,2009,"GRADIS BAU- UND ENGINEERING GMBH, PREDSTAVNIŠTVO ŠMARTNO OB PAKI","Podgora 16, Šmartno ob Paki",3327,ŠMARTNO OB PAKI,Šmartno ob Paki,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",119.70000267028809
735,2009,"GRADIS BAU- UND ENGINEERING GMBH, PREDSTAVNIŠTVO ŠMARTNO OB PAKI","Podgora 16, Šmartno ob Paki",3327,ŠMARTNO OB PAKI,Šmartno ob Paki,ogljikov monoksid (CO),998.9000244140625
736,2009,"GRADIS BAU- UND ENGINEERING GMBH, PREDSTAVNIŠTVO ŠMARTNO OB PAKI","Podgora 16, Šmartno ob Paki",3327,ŠMARTNO OB PAKI,Šmartno ob Paki,celotni prah,334.7999954223633
737,2009,"GRADIS BAU- UND ENGINEERING GMBH, PREDSTAVNIŠTVO ŠMARTNO OB PAKI","Podgora 16, Šmartno ob Paki",3327,ŠMARTNO OB PAKI,Šmartno ob Paki,"dušikovi oksidi (NO in NO2), izraženi kot NO2",39.69999885559082
738,2009,"GRAFIKA SOČA, GRAFIČNA DEJAVNOST IN KNJIGOTRŠTVO D.D.",Sedejeva 4,5000,NOVA GORICA,Nova Gorica,alkilalkoholi,822.1999998092651
739,2009,"GRAFIKA SOČA, GRAFIČNA DEJAVNOST IN KNJIGOTRŠTVO D.D.",Sedejeva 4,5000,NOVA GORICA,Nova Gorica,VSOTA org. spojine III. nev. sk.,0.30000001192092896
740,2009,GRAMMER AUTOMOTIVE SLOVENIJA d.o.o.,"Celjska 45, Slovenj Gradec",2380,SLOVENJ GRADEC,Slovenj Gradec,VSOTA org. spojine III. nev. sk.,0.699999988079071
741,2009,GRAMMER AUTOMOTIVE SLOVENIJA d.o.o.,"Celjska 45, Slovenj Gradec",2380,SLOVENJ GRADEC,Slovenj Gradec,celotni prah,0.3499999940395355
742,2009,GRAMMER AUTOMOTIVE SLOVENIJA d.o.o.,"Celjska 45, Slovenj Gradec",2380,SLOVENJ GRADEC,Slovenj Gradec,"organske spojine, izražene kot skupni organski ogljik (TOC)",17438
743,2009,GRAMMER AUTOMOTIVE SLOVENIJA d.o.o.,"Celjska 45, Slovenj Gradec",2380,SLOVENJ GRADEC,Slovenj Gradec,VSOTA org. spojine I. nev. sk.,0
744,2009,GRANIM d.o.o.,Selo pri Vodicah 26b,1217,VODICE,Vodice,celotni prah,2.799999952316284
745,2009,GRANIM d.o.o.,"Poljane 79, Poljane nad Škofjo Loko",4223,POLJANE NAD ŠKOFJO LOKO,Gorenja vas-Poljane,stiren (C8H8),676.9000244140625
746,2009,GRANIM d.o.o.,"Poljane 79, Poljane nad Škofjo Loko",4223,POLJANE NAD ŠKOFJO LOKO,Gorenja vas-Poljane,"organske spojine, izražene kot skupni organski ogljik (TOC)",919.8000183105469
747,2009,GRANIM d.o.o.,"Poljane 79, Poljane nad Škofjo Loko",4223,POLJANE NAD ŠKOFJO LOKO,Gorenja vas-Poljane,aceton (C3H8O),571.1999969482422
748,2009,GRANIM d.o.o.,"Poljane 79, Poljane nad Škofjo Loko",4223,POLJANE NAD ŠKOFJO LOKO,Gorenja vas-Poljane,celotni prah,0.6399999856948853
749,2009,GRATEX  D.O.O.,Spodnja Rečica 81,3270,LAŠKO,Laško,celotni prah,11.09000015258789
750,2009,GREGOR DOLNIČAR S.P.,"VAČE 90, LITIJA",1252,VAČE,Litija,celotni prah,1.0099999904632568
751,2009,HELEDIS D.O.O.,"KERSNIKOVA ULICA 17, CELJE",3000,CELJE,Celje,"spojine kroma (VI) - kalcijev kromat, stroncijev kromat, kromov (III) kromat, cinkov kromat, izraženi kot Cr",0.004800000227987766
752,2009,HELEDIS D.O.O.,"KERSNIKOVA ULICA 17, CELJE",3000,CELJE,Celje,"nikelj in njegove spojine, izražene kot Ni",0.002400000113993883
753,2009,HELEDIS D.O.O.,"KERSNIKOVA ULICA 17, CELJE",3000,CELJE,Celje,celotni prah,2.6899999380111694
754,2009,HELEDIS D.O.O.,"KERSNIKOVA ULICA 17, CELJE",3000,CELJE,Celje,"anorganske spojine klora, če niso navedene v I. nevarnostni skupini, izražene kot HCl",12.84000015258789
755,2009,"HELIOS Kemična tovarna Domžale, d.o.o.","KOLIČEVO 100, DOMŽALE",1230,DOMŽALE,Domžale,celotni prah,774.2999877929688
756,2009,"HELIOS, d.o.o.","KOLIČEVO 65, DOMŽALE",1230,DOMŽALE,Domžale,celotni prah,2030.1000002026558
757,2009,"HELIOS, d.o.o.","KOLIČEVO 65, DOMŽALE",1230,DOMŽALE,Domžale,"dušikovi oksidi (NO in NO2), izraženi kot NO2",7101
758,2009,"HELIOS, d.o.o.","KOLIČEVO 65, DOMŽALE",1230,DOMŽALE,Domžale,ogljikov monoksid (CO),7212.200000762939
759,2009,"HELIOS, d.o.o.","KOLIČEVO 65, DOMŽALE",1230,DOMŽALE,Domžale,"organske spojine, izražene kot skupni organski ogljik (TOC)",1224.5
760,2009,"HELIOS, d.o.o.","KOLIČEVO 65, DOMŽALE",1230,DOMŽALE,Domžale,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",27.899999618530273
761,2009,"HELIOS, Tovarna barv, lakov in umetnih smol Količevo, d.o.o., obrat COLOR","Škofjeloška cesta 50, Medvode-Preska",1215,MEDVODE,Medvode,celotni prah,316.4000032842159
762,2009,"HELIOS, Tovarna barv, lakov in umetnih smol Količevo, d.o.o., obrat COLOR","Škofjeloška cesta 50, Medvode-Preska",1215,MEDVODE,Medvode,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",588.0999984741211
763,2009,"HELIOS, Tovarna barv, lakov in umetnih smol Količevo, d.o.o., obrat COLOR","Škofjeloška cesta 50, Medvode-Preska",1215,MEDVODE,Medvode,"organske spojine, izražene kot skupni organski ogljik (TOC)",3620.6000442504883
764,2009,"HELIOS, Tovarna barv, lakov in umetnih smol Količevo, d.o.o., obrat COLOR","Škofjeloška cesta 50, Medvode-Preska",1215,MEDVODE,Medvode,"dušikovi oksidi (NO in NO2), izraženi kot NO2",6854
765,2009,"HELIOS, Tovarna barv, lakov in umetnih smol Količevo, d.o.o., obrat COLOR","Škofjeloška cesta 50, Medvode-Preska",1215,MEDVODE,Medvode,ogljikov monoksid (CO),3851.9000492095947
766,2009,HELLA SATURNUS SLOVENIJA D.O.O.,LETALIŠKA CESTA 17,1000,LJUBLJANA,Ljubljana,"dušikovi oksidi (NO in NO2), izraženi kot NO2",18.799999237060547
767,2009,HELLA SATURNUS SLOVENIJA D.O.O.,LETALIŠKA CESTA 17,1000,LJUBLJANA,Ljubljana,ogljikov monoksid (CO),1080
768,2009,HELLA SATURNUS SLOVENIJA D.O.O.,LETALIŠKA CESTA 17,1000,LJUBLJANA,Ljubljana,"organske spojine, izražene kot skupni organski ogljik (TOC)",4845.400001525879
769,2009,HELLA SATURNUS SLOVENIJA D.O.O.,LETALIŠKA CESTA 17,1000,LJUBLJANA,Ljubljana,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",12.199999809265137
770,2009,HENKEL SLOVENIJA D.O.O.,"INDUSTRIJSKA ULICA 23, MARIBOR",2506,MARIBOR - Henkel Slovenija,Maribor,ogljikov monoksid (CO),41.20000076293945
771,2009,HENKEL SLOVENIJA D.O.O.,"INDUSTRIJSKA ULICA 23, MARIBOR",2506,MARIBOR - Henkel Slovenija,Maribor,"organske spojine, izražene kot skupni organski ogljik (TOC)",176
772,2009,HENKEL SLOVENIJA D.O.O.,"INDUSTRIJSKA ULICA 23, MARIBOR",2506,MARIBOR - Henkel Slovenija,Maribor,"dušikovi oksidi (NO in NO2), izraženi kot NO2",385
773,2009,HENKEL SLOVENIJA D.O.O.,"INDUSTRIJSKA ULICA 23, MARIBOR",2506,MARIBOR - Henkel Slovenija,Maribor,amonijak (NH3),222
774,2009,HERZ d.d.,"Grmaška cesta 3, Šmartno pri Litiji",1275,ŠMARTNO PRI LITIJI,Šmartno pri Litiji,celotni prah,3.4000000059604645
775,2009,HERZ d.d.,"Grmaška cesta 3, Šmartno pri Litiji",1275,ŠMARTNO PRI LITIJI,Šmartno pri Litiji,"fluor in njegove spojine, izražene kot HF",1.899999976158142
776,2009,HERZ d.d.,"Grmaška cesta 3, Šmartno pri Litiji",1275,ŠMARTNO PRI LITIJI,Šmartno pri Litiji,"krom in njegove spojine, izražene kot Cr",0
777,2009,HERZ d.d.,"Grmaška cesta 3, Šmartno pri Litiji",1275,ŠMARTNO PRI LITIJI,Šmartno pri Litiji,"nikelj in njegove spojine, izražene kot Ni",0
778,2009,HERZ d.d.,"Grmaška cesta 3, Šmartno pri Litiji",1275,ŠMARTNO PRI LITIJI,Šmartno pri Litiji,"anorganske spojine klora, če niso navedene v I. nevarnostni skupini, izražene kot HCl",0.36000001430511475
779,2009,Hidria AET d.o.o.,"POLJUBINJ 89A, TOLMIN",5220,TOLMIN,Tolmin,benzen,8.290000230073929
780,2009,Hidria AET d.o.o.,"POLJUBINJ 89A, TOLMIN",5220,TOLMIN,Tolmin,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",38.69999933242798
781,2009,Hidria AET d.o.o.,"POLJUBINJ 89A, TOLMIN",5220,TOLMIN,Tolmin,tetrakloreten (C2Cl4),64.78999847173691
782,2009,Hidria AET d.o.o.,"POLJUBINJ 89A, TOLMIN",5220,TOLMIN,Tolmin,"organske spojine, izražene kot skupni organski ogljik (TOC)",87.7999963760376
783,2009,Hidria AET d.o.o.,"POLJUBINJ 89A, TOLMIN",5220,TOLMIN,Tolmin,"fluor in njegove spojine, izražene kot HF",8.290000230073929
784,2009,Hidria AET d.o.o.,"POLJUBINJ 89A, TOLMIN",5220,TOLMIN,Tolmin,celotni prah,31.500000596046448
785,2009,Hidria AET d.o.o.,"POLJUBINJ 89A, TOLMIN",5220,TOLMIN,Tolmin,"anorganske spojine klora, če niso navedene v I. nevarnostni skupini, izražene kot HCl",8.089999914169312
