,"V skladu s Pravilnikom o prvih meritvah in obratovalnem monitoringu emisije snovi v zrak iz nepremičnih virov onesnaževanja ter o pogojih za njegovo izvajanje (Uradni list RS, št. 105/08), morajo vsi zavezanci za izvedbo emisijskega monitoringa snovi v zrak iz nepremičnih virov onesnaževanja poslati ministrstvu oceno o letnih emisijah snovi v zrak.

Na osnovi prejetih  ocen o letnih emisijah snovi v zrak smo na Agenciji RS za okolje zbrali podatke o letnih količinah izpuščenih snovi v zrak iz industrijskih obratov, ki jih objavljamo na tej spletni strani.

Na tej spletni strani so osnovni podatki o zavezancu in o letnih količinah izpuščenih snovi v zrak. Podatki so v obliki excelove tabele, tako da jih lahko poljubno razvrščate.  
",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
0,Podatki o zavezancu,,,,,,Podatki o emisijah v zrak,
1,"Leto 
poročanja",Naziv zavezanca,Lokacija zavezanca,"Poštna 
številka",Ime pošte,Občina,Onesnažilo,Letna količina [Kg]
2,2010,A.R.C. ZDENKO FRIDAU S.P. ,"CINKARNIŠKA POT 19, CELJE",3000,CELJE,Celje,celotni prah,15.09000015258789
3,2010,A.S. Avtoličarstvo Plut,"STANEŽIČE 10, LJUBLJANA",1000,LJUBLJANA,Ljubljana,celotni prah,16.799999237060547
4,2010,ABRASIV MUTA d.o.o.,"KOROŠKA CESTA 49, MUTA",2366,MUTA,Muta,"antimon in njegove spojine, izražene kot Sb",0.7200000286102295
5,2010,ABRASIV MUTA d.o.o.,"KOROŠKA CESTA 49, MUTA",2366,MUTA,Muta,"arzen in njegove spojine, izražene kot As, razen arzina (AsH3)",0.7200000286102295
6,2010,ABRASIV MUTA d.o.o.,"KOROŠKA CESTA 49, MUTA",2366,MUTA,Muta,"baker in njegove spojine, izražene kot Cu",4.349999904632568
7,2010,ABRASIV MUTA d.o.o.,"KOROŠKA CESTA 49, MUTA",2366,MUTA,Muta,celotni prah,688.1500009000301
8,2010,ABRASIV MUTA d.o.o.,"KOROŠKA CESTA 49, MUTA",2366,MUTA,Muta,"cianidi, lahkotopni, izraženi kot CN",20.5
9,2010,ABRASIV MUTA d.o.o.,"KOROŠKA CESTA 49, MUTA",2366,MUTA,Muta,"dušikovi oksidi (NO in NO2), izraženi kot NO2",25940.70000076294
10,2010,ABRASIV MUTA d.o.o.,"KOROŠKA CESTA 49, MUTA",2366,MUTA,Muta,"fluoridi, lahkotopni, izraženi kot F",222
11,2010,ABRASIV MUTA d.o.o.,"KOROŠKA CESTA 49, MUTA",2366,MUTA,Muta,"kadmij in njegove spojine, izražene kot Cd",0.7699999809265137
12,2010,ABRASIV MUTA d.o.o.,"KOROŠKA CESTA 49, MUTA",2366,MUTA,Muta,"kobalt in njegove spojine, izražene kot Co",0.7200000286102295
13,2010,ABRASIV MUTA d.o.o.,"KOROŠKA CESTA 49, MUTA",2366,MUTA,Muta,"kositer in njegove spojine, izražene kot Sn",0.7200000286102295
14,2010,ABRASIV MUTA d.o.o.,"KOROŠKA CESTA 49, MUTA",2366,MUTA,Muta,"krom in njegove spojine, izražene kot Cr",138
15,2010,ABRASIV MUTA d.o.o.,"KOROŠKA CESTA 49, MUTA",2366,MUTA,Muta,"mangan in njegove spojine, izražene kot Mn",4.349999904632568
16,2010,ABRASIV MUTA d.o.o.,"KOROŠKA CESTA 49, MUTA",2366,MUTA,Muta,"nikelj in njegove spojine, izražene kot Ni",1.0199999809265137
17,2010,ABRASIV MUTA d.o.o.,"KOROŠKA CESTA 49, MUTA",2366,MUTA,Muta,"paladij in njegove spojine, izražene kot Pd",0.7200000286102295
18,2010,ABRASIV MUTA d.o.o.,"KOROŠKA CESTA 49, MUTA",2366,MUTA,Muta,"platina in njegove spojine, izražene kot Pt",0.7200000286102295
19,2010,ABRASIV MUTA d.o.o.,"KOROŠKA CESTA 49, MUTA",2366,MUTA,Muta,"rodij in njegove spojine, izražene kot Rh",1.0199999809265137
20,2010,ABRASIV MUTA d.o.o.,"KOROŠKA CESTA 49, MUTA",2366,MUTA,Muta,"selen in njegove spojine, izražene kot Se",1.4299999475479126
21,2010,ABRASIV MUTA d.o.o.,"KOROŠKA CESTA 49, MUTA",2366,MUTA,Muta,"svinec in njegove spojine, izražene kot Pb",5.070000171661377
22,2010,ABRASIV MUTA d.o.o.,"KOROŠKA CESTA 49, MUTA",2366,MUTA,Muta,"talij in njegove spojine, izražene kot Tl",0.7200000286102295
23,2010,ABRASIV MUTA d.o.o.,"KOROŠKA CESTA 49, MUTA",2366,MUTA,Muta,"telur in njegove spojine, izražene kot Te",1.4299999475479126
24,2010,ABRASIV MUTA d.o.o.,"KOROŠKA CESTA 49, MUTA",2366,MUTA,Muta,"vanadij in njegove spojine, izražene kot V",0.7200000286102295
25,2010,ABRASIV MUTA d.o.o.,"KOROŠKA CESTA 49, MUTA",2366,MUTA,Muta,VSOTA prašnate anorg. snovi I.,1.690000057220459
26,2010,ABRASIV MUTA d.o.o.,"KOROŠKA CESTA 49, MUTA",2366,MUTA,Muta,VSOTA prašnate anorg. snovi II.,5.320000171661377
27,2010,ABRASIV MUTA d.o.o.,"KOROŠKA CESTA 49, MUTA",2366,MUTA,Muta,VSOTA prašnate anorg. snovi II. in III.,404
28,2010,ABRASIV MUTA d.o.o.,"KOROŠKA CESTA 49, MUTA",2366,MUTA,Muta,VSOTA prašnate anorg. snovi III.,399
29,2010,ABRASIV MUTA d.o.o.,"KOROŠKA CESTA 49, MUTA",2366,MUTA,Muta,"živo srebro in njegove spojine, izražene kot Hg",0.15000000596046448
30,2010,ABRASIV MUTA d.o.o.,"KOROŠKA CESTA 49, MUTA",2366,MUTA,Muta,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",2232
31,2010,"ACRONI, D.O.O.","CESTA BORISA KIDRIČA 44, JESENICE",4270,JESENICE,Jesenice,"anorganske spojine klora, če niso navedene v I. nevarnostni skupini, izražene kot HCl",287
32,2010,"ACRONI, D.O.O.","CESTA BORISA KIDRIČA 44, JESENICE",4270,JESENICE,Jesenice,celotni prah,14475.800250053406
33,2010,"ACRONI, D.O.O.","CESTA BORISA KIDRIČA 44, JESENICE",4270,JESENICE,Jesenice,"dušikovi oksidi (NO in NO2), izraženi kot NO2",186016.20068359375
34,2010,"ACRONI, D.O.O.","CESTA BORISA KIDRIČA 44, JESENICE",4270,JESENICE,Jesenice,"fluor in njegove spojine, izražene kot HF",41.5
35,2010,"ACRONI, D.O.O.","CESTA BORISA KIDRIČA 44, JESENICE",4270,JESENICE,Jesenice,klor (Cl2),693
36,2010,"ACRONI, D.O.O.","CESTA BORISA KIDRIČA 44, JESENICE",4270,JESENICE,Jesenice,ogljikov monoksid (CO),6832
37,2010,"ACRONI, D.O.O.","CESTA BORISA KIDRIČA 44, JESENICE",4270,JESENICE,Jesenice,"organske spojine, izražene kot skupni organski ogljik (TOC)",16366.099998474121
38,2010,"ACRONI, D.O.O.","CESTA BORISA KIDRIČA 44, JESENICE",4270,JESENICE,Jesenice,poliklorirani dibenzodioksini (PCDD) in poliklorirani dibenzofurani (PCDF),0.00017229999934897933
39,2010,"ACRONI, D.O.O.","CESTA BORISA KIDRIČA 44, JESENICE",4270,JESENICE,Jesenice,"spojine kroma (VI) - kalcijev kromat, stroncijev kromat, kromov (III) kromat, cinkov kromat, izraženi kot Cr",9
40,2010,"ACRONI, D.O.O.","CESTA BORISA KIDRIČA 44, JESENICE",4270,JESENICE,Jesenice,"VSOTA anorg. sp., ki so v parah ali v pl. stanju II. nev. sk.",166.5
41,2010,"ACRONI, D.O.O.","CESTA BORISA KIDRIČA 44, JESENICE",4270,JESENICE,Jesenice,VSOTA prašnate anorg. snovi I.,14.850999815273099
42,2010,"ACRONI, D.O.O.","CESTA BORISA KIDRIČA 44, JESENICE",4270,JESENICE,Jesenice,VSOTA prašnate anorg. snovi II.,30.619999665766954
43,2010,"ACRONI, D.O.O.","CESTA BORISA KIDRIČA 44, JESENICE",4270,JESENICE,Jesenice,VSOTA prašnate anorg. snovi III.,243.0699961837381
44,2010,"ACRONI, D.O.O.","CESTA BORISA KIDRIČA 44, JESENICE",4270,JESENICE,Jesenice,VSOTA rakotvorne snovi I. nev. sk.,0.03999999910593033
45,2010,"ACRONI, D.O.O.","CESTA BORISA KIDRIČA 44, JESENICE",4270,JESENICE,Jesenice,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",4665.399993896484
46,2010,ADRIA MOBIL,STRAŠKA CESTA 50,8000,NOVO MESTO,Novo mesto,"organske spojine, izražene kot skupni organski ogljik (TOC)",1789
47,2010,"ADRIA PLUS, d.o.o. Novo mesto ",Podbevškova 6a,8000,NOVO MESTO,Novo mesto,celotni prah,33
48,2010,"ADRIA PLUS, d.o.o. Novo mesto ",Straška cesta 50,8000,NOVO MESTO,Novo mesto,celotni prah,4.300000190734863
49,2010,"ADRIA PLUS, d.o.o. Novo mesto ",Podbevškova 6a,8000,NOVO MESTO,Novo mesto,"dušikovi oksidi (NO in NO2), izraženi kot NO2",3.9000000953674316
50,2010,"ADRIA PLUS, d.o.o. Novo mesto ",Podbevškova 6a,8000,NOVO MESTO,Novo mesto,ogljikov monoksid (CO),5.199999928474426
51,2010,ADUT LIVARNA SIVE IN NODULARNE LITINE D.O.O.,"KOMPOLE 63, ŠTORE",3220,ŠTORE,Štore,"anorganske spojine klora, če niso navedene v I. nevarnostni skupini, izražene kot HCl",0.0003000000142492354
52,2010,ADUT LIVARNA SIVE IN NODULARNE LITINE D.O.O.,"KOMPOLE 63, ŠTORE",3220,ŠTORE,Štore,arzen in njegove spojine (As),0.0010000000474974513
53,2010,ADUT LIVARNA SIVE IN NODULARNE LITINE D.O.O.,"KOMPOLE 63, ŠTORE",3220,ŠTORE,Štore,"baker in njegove spojine, izražene kot Cu",0.0010000000474974513
54,2010,ADUT LIVARNA SIVE IN NODULARNE LITINE D.O.O.,"KOMPOLE 63, ŠTORE",3220,ŠTORE,Štore,celotni prah,44.60000038146973
55,2010,ADUT LIVARNA SIVE IN NODULARNE LITINE D.O.O.,"KOMPOLE 63, ŠTORE",3220,ŠTORE,Štore,"dušikovi oksidi (NO in NO2), izraženi kot NO2",143.5
56,2010,ADUT LIVARNA SIVE IN NODULARNE LITINE D.O.O.,"KOMPOLE 63, ŠTORE",3220,ŠTORE,Štore,"fluor in njegove spojine, izražene kot HF",0.00039999998989515007
57,2010,ADUT LIVARNA SIVE IN NODULARNE LITINE D.O.O.,"KOMPOLE 63, ŠTORE",3220,ŠTORE,Štore,formaldehid (CH2O),0.15000000596046448
58,2010,ADUT LIVARNA SIVE IN NODULARNE LITINE D.O.O.,"KOMPOLE 63, ŠTORE",3220,ŠTORE,Štore,"hlapne organske spojine, razen metana",8.699999809265137
59,2010,ADUT LIVARNA SIVE IN NODULARNE LITINE D.O.O.,"KOMPOLE 63, ŠTORE",3220,ŠTORE,Štore,"kadmij in njegove spojine, izražene kot Cd",9.999999747378752e-05
60,2010,ADUT LIVARNA SIVE IN NODULARNE LITINE D.O.O.,"KOMPOLE 63, ŠTORE",3220,ŠTORE,Štore,"krom in njegove spojine, izražene kot Cr",0.003000000026077032
61,2010,ADUT LIVARNA SIVE IN NODULARNE LITINE D.O.O.,"KOMPOLE 63, ŠTORE",3220,ŠTORE,Štore,"nikelj in njegove spojine, izražene kot Ni",9.999999747378752e-05
62,2010,ADUT LIVARNA SIVE IN NODULARNE LITINE D.O.O.,"KOMPOLE 63, ŠTORE",3220,ŠTORE,Štore,ogljikov monoksid (CO),35
63,2010,ADUT LIVARNA SIVE IN NODULARNE LITINE D.O.O.,"KOMPOLE 63, ŠTORE",3220,ŠTORE,Štore,"svinec in njegove spojine, izražene kot Pb",0.0003000000142492354
64,2010,ADUT LIVARNA SIVE IN NODULARNE LITINE D.O.O.,"KOMPOLE 63, ŠTORE",3220,ŠTORE,Štore,VSOTA prašnate anorg. snovi II.,0.0004199999966658652
65,2010,ADUT LIVARNA SIVE IN NODULARNE LITINE D.O.O.,"KOMPOLE 63, ŠTORE",3220,ŠTORE,Štore,VSOTA prašnate anorg. snovi III.,0.002899999963119626
66,2010,ADUT LIVARNA SIVE IN NODULARNE LITINE D.O.O.,"KOMPOLE 63, ŠTORE",3220,ŠTORE,Štore,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",200.1999969482422
67,2010,AERO D.D.,Tovarniška cesta 23,3311,ŠEMPETER V SAVINJSKI DOLINI,Celje,amonijak (NH3),609.5
68,2010,AERO D.D.,Tovarniška cesta 23,3311,ŠEMPETER V SAVINJSKI DOLINI,Celje,celotni prah,37.700000286102295
69,2010,AERO D.D.,Tovarniška cesta 23,3311,ŠEMPETER V SAVINJSKI DOLINI,Celje,"organske spojine, izražene kot skupni organski ogljik (TOC)",1374
70,2010,"AERO IDA, d.o.o.",Šempeter,3311,ŠEMPETER V SAVINJSKI DOLINI,Žalec,"organske spojine, izražene kot skupni organski ogljik (TOC)",814.6000308990479
71,2010,"AERO, d.d.","IPAVČEVA ULICA 23 A, CELJE",3000,CELJE,Celje,celotni prah,3
72,2010,"AERO, d.d.","IPAVČEVA ULICA 23 A, CELJE",3000,CELJE,Celje,"dušikovi oksidi (NO in NO2), izraženi kot NO2",652.6000022888184
73,2010,"AERO, d.d.","IPAVČEVA ULICA 23 A, CELJE",3000,CELJE,Celje,ogljikov monoksid (CO),13066
74,2010,"AERO, d.d.","IPAVČEVA ULICA 23 A, CELJE",3000,CELJE,Celje,"organske spojine, izražene kot skupni organski ogljik (TOC)",913
75,2010,"AERO, d.d.","IPAVČEVA ULICA 23 A, CELJE",3000,CELJE,Celje,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",0
76,2010,AGROIND VIPAVA 1894 Vipava d.d.,"Goriška cesta 11, Vipava",5271,VIPAVA,Vipava,celotni prah,4.899999976158142
77,2010,AGROIND VIPAVA 1894 Vipava d.d.,"Vinarska cesta 5, Vipava",5271,VIPAVA,Vipava,celotni prah,1.899999976158142
78,2010,AGROIND VIPAVA 1894 Vipava d.d.,"Goriška cesta 11, Vipava",5271,VIPAVA,Vipava,"dušikovi oksidi (NO in NO2), izraženi kot NO2",830.1000061035156
79,2010,AGROIND VIPAVA 1894 Vipava d.d.,"Vinarska cesta 5, Vipava",5271,VIPAVA,Vipava,"dušikovi oksidi (NO in NO2), izraženi kot NO2",130.39999389648438
80,2010,AGROIND VIPAVA 1894 Vipava d.d.,"Goriška cesta 11, Vipava",5271,VIPAVA,Vipava,ogljikov monoksid (CO),25.199999809265137
81,2010,AGROIND VIPAVA 1894 Vipava d.d.,"Vinarska cesta 5, Vipava",5271,VIPAVA,Vipava,ogljikov monoksid (CO),8.399999618530273
82,2010,AGROIND VIPAVA 1894 Vipava d.d.,"Vinarska cesta 5, Vipava",5271,VIPAVA,Vipava,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",3.799999952316284
83,2010,AGROIND VIPAVA 1894 Vipava d.d.,"Goriška cesta 11, Vipava",5271,VIPAVA,Vipava,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",27.40000057220459
84,2010,AGROMEHANIKA KRANJ D.D.,"HRASTJE 52 A, KRANJ",4000,KRANJ,Kranj,celotni prah,13.287999760359526
85,2010,AGROMEHANIKA KRANJ D.D.,"HRASTJE 52 A, KRANJ",4000,KRANJ,Kranj,"dušikovi oksidi (NO in NO2), izraženi kot NO2",202
86,2010,AGROMEHANIKA KRANJ D.D.,"HRASTJE 52 A, KRANJ",4000,KRANJ,Kranj,ogljikov monoksid (CO),7.879999905824661
87,2010,AGROMEHANIKA KRANJ D.D.,"HRASTJE 52 A, KRANJ",4000,KRANJ,Kranj,"organske spojine, izražene kot skupni organski ogljik (TOC)",0
88,2010,AGROMEHANIKA KRANJ D.D.,"HRASTJE 52 A, KRANJ",4000,KRANJ,Kranj,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",0.26800000481307507
89,2010,Agroruše d.o.o.,"Tovarniška cesta 27, Ruše",2342,RUŠE,Ruše,celotni prah,0.9653999861329794
90,2010,Agroruše d.o.o.,"Tovarniška cesta 27, Ruše",2342,RUŠE,Ruše,"organske spojine, izražene kot skupni organski ogljik (TOC)",1.7599999904632568
91,2010,AHA EMMI d.o.o.,"KOLODVORSKA 37A, SLOVENSKA BISTRICA",2310,SLOVENSKA BISTRICA,Slovenska Bistrica,"anorganske spojine klora, če niso navedene v I. nevarnostni skupini, izražene kot HCl",66.19999694824219
92,2010,AHA EMMI d.o.o.,"KOLODVORSKA 37A, SLOVENSKA BISTRICA",2310,SLOVENSKA BISTRICA,Slovenska Bistrica,celotni prah,1765.5800495147705
93,2010,AHA EMMI d.o.o.,"KOLODVORSKA 37A, SLOVENSKA BISTRICA",2310,SLOVENSKA BISTRICA,Slovenska Bistrica,"dušikovi oksidi (NO in NO2), izraženi kot NO2",4524.724060058594
94,2010,AHA EMMI d.o.o.,"KOLODVORSKA 37A, SLOVENSKA BISTRICA",2310,SLOVENSKA BISTRICA,Slovenska Bistrica,"fluor in njegove spojine, izražene kot HF",47.599998474121094
95,2010,AHA EMMI d.o.o.,"KOLODVORSKA 37A, SLOVENSKA BISTRICA",2310,SLOVENSKA BISTRICA,Slovenska Bistrica,"kobalt in njegove spojine, izražene kot Co",0.020999999716877937
96,2010,AHA EMMI d.o.o.,"KOLODVORSKA 37A, SLOVENSKA BISTRICA",2310,SLOVENSKA BISTRICA,Slovenska Bistrica,"krom in njegove spojine, izražene kot Cr",0.6100000143051147
97,2010,AHA EMMI d.o.o.,"KOLODVORSKA 37A, SLOVENSKA BISTRICA",2310,SLOVENSKA BISTRICA,Slovenska Bistrica,"nikelj in njegove spojine, izražene kot Ni",0.2800000011920929
98,2010,AHA EMMI d.o.o.,"KOLODVORSKA 37A, SLOVENSKA BISTRICA",2310,SLOVENSKA BISTRICA,Slovenska Bistrica,ogljikov monoksid (CO),4797.984191894531
99,2010,AHA EMMI d.o.o.,"KOLODVORSKA 37A, SLOVENSKA BISTRICA",2310,SLOVENSKA BISTRICA,Slovenska Bistrica,"organske spojine, izražene kot skupni organski ogljik (TOC)",35.107200622558594
100,2010,AHA EMMI d.o.o.,"KOLODVORSKA 37A, SLOVENSKA BISTRICA",2310,SLOVENSKA BISTRICA,Slovenska Bistrica,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",561.4000244140625
101,2010,"AHA SECAPLAST, d.o.o.","PODŠMIHEL 1, LAŠKO",3270,LAŠKO,Laško,celotni prah,37.79999923706055
102,2010,"AHA SECAPLAST, d.o.o.","PODŠMIHEL 1, LAŠKO",3270,LAŠKO,Laško,"organske spojine, izražene kot skupni organski ogljik (TOC)",7636.0999755859375
103,2010,"AKA PCB d.o.o., Lesce",Rožna dolina 54,4248,LESCE,Radovljica,"anorganske spojine klora, če niso navedene v I. nevarnostni skupini, izražene kot HCl",0.28999999165534973
104,2010,"AKA PCB d.o.o., Lesce",Rožna dolina 54,4248,LESCE,Radovljica,celotni prah,1.7000000476837158
105,2010,"AKA PCB d.o.o., Lesce",Rožna dolina 54,4248,LESCE,Radovljica,"kositer in njegove spojine, izražene kot Sn",0.00139999995008111
106,2010,"AKA PCB d.o.o., Lesce",Rožna dolina 54,4248,LESCE,Radovljica,"organske spojine, izražene kot skupni organski ogljik (TOC)",30.499999046325684
107,2010,Akers valji Ravne d.o.o.,"koroška cesta 14, ravne na koroškem",2390,RAVNE NA KOROŠKEM,Ravne na Koroškem,celotni prah,31.799999237060547
108,2010,Akers valji Ravne d.o.o.,"koroška cesta 14, ravne na koroškem",2390,RAVNE NA KOROŠKEM,Ravne na Koroškem,"dušikovi oksidi (NO in NO2), izraženi kot NO2",23.399999618530273
109,2010,Akers valji Ravne d.o.o.,"koroška cesta 14, ravne na koroškem",2390,RAVNE NA KOROŠKEM,Ravne na Koroškem,ogljikov monoksid (CO),270.4000015258789
110,2010,Akers valji Ravne d.o.o.,"koroška cesta 14, ravne na koroškem",2390,RAVNE NA KOROŠKEM,Ravne na Koroškem,"organske spojine, izražene kot skupni organski ogljik (TOC)",135.6999969482422
111,2010,Akers valji Ravne d.o.o.,"koroška cesta 14, ravne na koroškem",2390,RAVNE NA KOROŠKEM,Ravne na Koroškem,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",6.739999771118164
112,2010,Akrapovič d.d.,"Malo Hudo 8a, Ivančna Gorica",1295,IVANČNA GORICA,Ivančna Gorica,celotni prah,2.5
113,2010,Akrapovič d.d.,"Malo Hudo 8a, Ivančna Gorica",1295,IVANČNA GORICA,Ivančna Gorica,"dušikovi oksidi (NO in NO2), izraženi kot NO2",34
114,2010,Akrapovič d.d.,"Malo Hudo 8a, Ivančna Gorica",1295,IVANČNA GORICA,Ivančna Gorica,ogljikov monoksid (CO),101
115,2010,Akrapovič d.d.,"Malo Hudo 8a, Ivančna Gorica",1295,IVANČNA GORICA,Ivančna Gorica,"organske spojine, izražene kot skupni organski ogljik (TOC)",11
116,2010,Akrapovič d.d.,"Malo Hudo 8a, Ivančna Gorica",1295,IVANČNA GORICA,Ivančna Gorica,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",0
117,2010,"AKRIPOL, d.d. Proizvodnja polimetilmetakrilatnih plošč in litih poliamidov","PRIJATELJEVA CESTA 11, TREBNJE",8210,TREBNJE,Trebnje,celotni prah,0
118,2010,"AKRIPOL, d.d. Proizvodnja polimetilmetakrilatnih plošč in litih poliamidov","PRIJATELJEVA CESTA 11, TREBNJE",8210,TREBNJE,Trebnje,"dušikovi oksidi (NO in NO2), izraženi kot NO2",313.69999980926514
119,2010,"AKRIPOL, d.d. Proizvodnja polimetilmetakrilatnih plošč in litih poliamidov","PRIJATELJEVA CESTA 11, TREBNJE",8210,TREBNJE,Trebnje,metilakrilat (C4H6O2),97.69999694824219
120,2010,"AKRIPOL, d.d. Proizvodnja polimetilmetakrilatnih plošč in litih poliamidov","PRIJATELJEVA CESTA 11, TREBNJE",8210,TREBNJE,Trebnje,metilmetakrilat (C5H8O2),3382.400005340576
121,2010,"AKRIPOL, d.d. Proizvodnja polimetilmetakrilatnih plošč in litih poliamidov","PRIJATELJEVA CESTA 11, TREBNJE",8210,TREBNJE,Trebnje,ogljikov monoksid (CO),23.700000524520874
122,2010,"AKRIPOL, d.d. Proizvodnja polimetilmetakrilatnih plošč in litih poliamidov","PRIJATELJEVA CESTA 11, TREBNJE",8210,TREBNJE,Trebnje,"organske spojine, izražene kot skupni organski ogljik (TOC)",1667.9999952316284
123,2010,"AKRIPOL, d.d. Proizvodnja polimetilmetakrilatnih plošč in litih poliamidov","PRIJATELJEVA CESTA 11, TREBNJE",8210,TREBNJE,Trebnje,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",146.39999771118164
124,2010,Akubat d.o.o.,"EINSPIELERJEVA ULICA 31, MARIBOR",2000,MARIBOR,Maribor,"antimon in njegove spojine, izražene kot Sb",0.5716919928054267
125,2010,Akubat d.o.o.,"EINSPIELERJEVA ULICA 31, MARIBOR",2000,MARIBOR,Maribor,arzen in njegove spojine (As),0.1260900005727308
126,2010,Akubat d.o.o.,"EINSPIELERJEVA ULICA 31, MARIBOR",2000,MARIBOR,Maribor,"baker in njegove spojine, izražene kot Cu",0.01945200033878791
127,2010,Akubat d.o.o.,"EINSPIELERJEVA ULICA 31, MARIBOR",2000,MARIBOR,Maribor,celotni prah,139.11099894344807
128,2010,Akubat d.o.o.,"EINSPIELERJEVA ULICA 31, MARIBOR",2000,MARIBOR,Maribor,"dušikovi oksidi (NO in NO2), izraženi kot NO2",158.26000273227692
129,2010,Akubat d.o.o.,"EINSPIELERJEVA ULICA 31, MARIBOR",2000,MARIBOR,Maribor,"kositer in njegove spojine, izražene kot Sn",0.8832000347174471
130,2010,Akubat d.o.o.,"EINSPIELERJEVA ULICA 31, MARIBOR",2000,MARIBOR,Maribor,"nikelj in njegove spojine, izražene kot Ni",0.013004000546061434
131,2010,Akubat d.o.o.,"EINSPIELERJEVA ULICA 31, MARIBOR",2000,MARIBOR,Maribor,ogljikov monoksid (CO),610.9400001764297
132,2010,Akubat d.o.o.,"EINSPIELERJEVA ULICA 31, MARIBOR",2000,MARIBOR,Maribor,"organske spojine, izražene kot skupni organski ogljik (TOC)",93.46000099182129
133,2010,Akubat d.o.o.,"EINSPIELERJEVA ULICA 31, MARIBOR",2000,MARIBOR,Maribor,"selen in njegove spojine, izražene kot Se",0.020506000490058796
134,2010,Akubat d.o.o.,"EINSPIELERJEVA ULICA 31, MARIBOR",2000,MARIBOR,Maribor,"svinec in njegove spojine, izražene kot Pb",21.762799669522792
135,2010,Akubat d.o.o.,"EINSPIELERJEVA ULICA 31, MARIBOR",2000,MARIBOR,Maribor,VSOTA prašnate anorg. snovi II.,0.1577840027748607
136,2010,Akubat d.o.o.,"EINSPIELERJEVA ULICA 31, MARIBOR",2000,MARIBOR,Maribor,VSOTA prašnate anorg. snovi II. in III.,0.18799999356269836
137,2010,Akubat d.o.o.,"EINSPIELERJEVA ULICA 31, MARIBOR",2000,MARIBOR,Maribor,VSOTA prašnate anorg. snovi III.,11.015135867055506
138,2010,Akubat d.o.o.,"EINSPIELERJEVA ULICA 31, MARIBOR",2000,MARIBOR,Maribor,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",60.06000003218651
139,2010,ALBOMAY d.o.o.,"Cesta železarjev 8, Jesenice",4270,JESENICE,Jesenice,"anorganske spojine klora, če niso navedene v I. nevarnostni skupini, izražene kot HCl",18.399999618530273
140,2010,ALBOMAY d.o.o.,"Cesta železarjev 8, Jesenice",4270,JESENICE,Jesenice,celotni prah,3.299999952316284
141,2010,ALBOMAY d.o.o.,"Cesta železarjev 8, Jesenice",4270,JESENICE,Jesenice,"dušikovi oksidi (NO in NO2), izraženi kot NO2",110
142,2010,ALBOMAY d.o.o.,"Cesta železarjev 8, Jesenice",4270,JESENICE,Jesenice,"fluor in njegove spojine, izražene kot HF",10
143,2010,ALBOMAY d.o.o.,"Cesta železarjev 8, Jesenice",4270,JESENICE,Jesenice,ogljikov monoksid (CO),112.30000305175781
144,2010,ALBOMAY d.o.o.,"Cesta železarjev 8, Jesenice",4270,JESENICE,Jesenice,"organske spojine, izražene kot skupni organski ogljik (TOC)",47.599998474121094
145,2010,ALBOMAY d.o.o.,"Cesta železarjev 8, Jesenice",4270,JESENICE,Jesenice,poliklorirani dibenzodioksini (PCDD) in poliklorirani dibenzofurani (PCDF),1.2000000104706032e-08
146,2010,ALBOMAY d.o.o.,"Cesta železarjev 8, Jesenice",4270,JESENICE,Jesenice,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",21.899999618530273
147,2010,Alpina d.o.o. - proizvodnja,Strojarska ulica 2,4226,ŽIRI,Žiri,diklormetan,3.5499999076128006
148,2010,Alpina d.o.o. - proizvodnja,Strojarska ulica 2,4226,ŽIRI,Žiri,"organske spojine, izražene kot skupni organski ogljik (TOC)",3586.3200187683105
149,2010,ALPOS EKOLOŠKA PEČ D.O.O.,"Cesta Kozjanskega odreda 25, Šentjur",3230,ŠENTJUR,Šentjur pri Celju,celotni prah,50.099998474121094
150,2010,ALPOS EKOLOŠKA PEČ D.O.O.,"Cesta Kozjanskega odreda 25, Šentjur",3230,ŠENTJUR,Šentjur pri Celju,"dušikovi oksidi (NO in NO2), izraženi kot NO2",190.5
151,2010,ALPOS EKOLOŠKA PEČ D.O.O.,"Cesta Kozjanskega odreda 25, Šentjur",3230,ŠENTJUR,Šentjur pri Celju,ogljikov monoksid (CO),203
152,2010,ALPOS EKOLOŠKA PEČ D.O.O.,"Cesta Kozjanskega odreda 25, Šentjur",3230,ŠENTJUR,Šentjur pri Celju,"organske spojine, izražene kot skupni organski ogljik (TOC)",27.700000762939453
