,"V skladu s Pravilnikom o prvih meritvah in obratovalnem monitoringu emisije snovi v zrak iz nepremičnih virov onesnaževanja ter o pogojih za njegovo izvajanje (Uradni list RS, št. 70/96, 71/00, 99/01 in 17/03), morajo vsi zavezanci za izvedbo emisijskega monitoringa snovi v zrak iz nepremičnih virov onesnaževanja pripraviti letno poročilo.

Na osnovi oddanih letnih poročil smo na Agenciji RS za okolje zbrali podatke o letnih količinah izpuščenih snovi v zrak iz industrijskih obratov, ki jih objavljamo na tej spletni strani.

Na tej spletni strani so osnovni podatki o zavezancu, obratu s katerim upravlja zavezanec in o letnih količinah izpuščenih snovi v zrak iz posameznega obrata. Podatki so v obliki excelove tabele, tako da jih lahko poljubno razvrščate.  
",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
488,2004,"GKN DRIVELINE SLOVENIJA, PROIZVODNJA AVTOMOBILSKIH TRANSMISIJ IN AVTO DELOV, D.O.O.",RUDNIŠKA CESTA 20,3214,ZREČE,ČREČE,RUDNIŠKA CESTA,20,,ZREČE,"dušikovi oksidi (NO in NO2), izraženi kot NO2",3.665
489,2004,"GKN DRIVELINE SLOVENIJA, PROIZVODNJA AVTOMOBILSKIH TRANSMISIJ IN AVTO DELOV, D.O.O.",RUDNIŠKA CESTA 20,3214,ZREČE,ČREČE,RUDNIŠKA CESTA,20,,ZREČE,ogljikov monoksid (CO),1502.915
490,2004,"GKN DRIVELINE SLOVENIJA, PROIZVODNJA AVTOMOBILSKIH TRANSMISIJ IN AVTO DELOV, D.O.O.",RUDNIŠKA CESTA 20,3214,ZREČE,ČREČE,RUDNIŠKA CESTA,20,,ZREČE,skupni prah,3.8320000000000003
491,2004,"GKN DRIVELINE SLOVENIJA, PROIZVODNJA AVTOMOBILSKIH TRANSMISIJ IN AVTO DELOV, D.O.O.",RUDNIŠKA CESTA 20,3214,ZREČE,ČREČE,RUDNIŠKA CESTA,20,,ZREČE,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",14.605
492,2004,"GKN DRIVELINE SLOVENIJA, PROIZVODNJA AVTOMOBILSKIH TRANSMISIJ IN AVTO DELOV, D.O.O.",RUDNIŠKA CESTA 20,3214,ZREČE,ČREČE,RUDNIŠKA CESTA,20,,ZREČE,"dušikovi oksidi (NO in NO2), izraženi kot NO2",778.811
493,2004,"GKN DRIVELINE SLOVENIJA, PROIZVODNJA AVTOMOBILSKIH TRANSMISIJ IN AVTO DELOV, D.O.O.",RUDNIŠKA CESTA 20,3214,ZREČE,ČREČE,RUDNIŠKA CESTA,20,,ZREČE,ogljikov monoksid (CO),6132.374000000001
494,2004,"GKN DRIVELINE SLOVENIJA, PROIZVODNJA AVTOMOBILSKIH TRANSMISIJ IN AVTO DELOV, D.O.O.",RUDNIŠKA CESTA 20,3214,ZREČE,ČREČE,RUDNIŠKA CESTA,20,,ZREČE,skupni prah,139.1456
495,2004,"GKN DRIVELINE SLOVENIJA, PROIZVODNJA AVTOMOBILSKIH TRANSMISIJ IN AVTO DELOV, D.O.O.",RUDNIŠKA CESTA 20,3214,ZREČE,ČREČE,RUDNIŠKA CESTA,20,,ZREČE,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",755.532
496,2004,"GLIN GRIF, D.O.O., DRUŽBA ZA STROJNO, ELEKTRO IN GRADBENO DEJAVNOST",LESARSKA CESTA 10,3331,NAZARJE,NAČARJE,LESARSKA CESTA,10,,NAZARJE,"dušikovi oksidi (NO in NO2), izraženi kot NO2",149
497,2004,"GLIN GRIF, D.O.O., DRUŽBA ZA STROJNO, ELEKTRO IN GRADBENO DEJAVNOST",LESARSKA CESTA 10,3331,NAZARJE,NAČARJE,LESARSKA CESTA,10,,NAZARJE,ogljikov monoksid (CO),31829
498,2004,"GLIN GRIF, D.O.O., DRUŽBA ZA STROJNO, ELEKTRO IN GRADBENO DEJAVNOST",LESARSKA CESTA 10,3331,NAZARJE,NAČARJE,LESARSKA CESTA,10,,NAZARJE,"organske spojine, izražene kot skupni organski ogljik (TOC)",1275
499,2004,"GLIN GRIF, D.O.O., DRUŽBA ZA STROJNO, ELEKTRO IN GRADBENO DEJAVNOST",LESARSKA CESTA 10,3331,NAZARJE,NAČARJE,LESARSKA CESTA,10,,NAZARJE,skupni prah,1051
500,2004,"GLIN GRIF, D.O.O., DRUŽBA ZA STROJNO, ELEKTRO IN GRADBENO DEJAVNOST",LESARSKA CESTA 10,3331,NAZARJE,NAČARJE,LESARSKA CESTA,10,,NAZARJE,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",105
501,2004,"GLIN, TOVARNA IVERNIH PLOŠČ D.O.O.",LESARSKA CESTA 10,3331,NAZARJE,NAČARJE,LESARSKA CESTA,10,,NAZARJE,"anorganske spojine klora, če niso navedene v I. nevarnostni skupini, izražene kot HCl",160
502,2004,"GLIN, TOVARNA IVERNIH PLOŠČ D.O.O.",LESARSKA CESTA 10,3331,NAZARJE,NAČARJE,LESARSKA CESTA,10,,NAZARJE,benzen,530
503,2004,"GLIN, TOVARNA IVERNIH PLOŠČ D.O.O.",LESARSKA CESTA 10,3331,NAZARJE,NAČARJE,LESARSKA CESTA,10,,NAZARJE,"dušikovi oksidi (NO in NO2), izraženi kot NO2",49750
504,2004,"GLIN, TOVARNA IVERNIH PLOŠČ D.O.O.",LESARSKA CESTA 10,3331,NAZARJE,NAČARJE,LESARSKA CESTA,10,,NAZARJE,ogljikov monoksid (CO),72180
505,2004,"GLIN, TOVARNA IVERNIH PLOŠČ D.O.O.",LESARSKA CESTA 10,3331,NAZARJE,NAČARJE,LESARSKA CESTA,10,,NAZARJE,"organske spojine, izražene kot skupni organski ogljik (TOC)",800
506,2004,"GLIN, TOVARNA IVERNIH PLOŠČ D.O.O.",LESARSKA CESTA 10,3331,NAZARJE,NAČARJE,LESARSKA CESTA,10,,NAZARJE,skupni prah,13600
507,2004,"GLINEK SPECIALIZIRANO PODJETJE ZA GALVANIZACIJO, D.D.",GLINEK 5,1291,ŠKOFLJICA,GLINEK,,5,,ŠKOFLJICA,amonijak (NH3),132
508,2004,"GLINEK SPECIALIZIRANO PODJETJE ZA GALVANIZACIJO, D.D.",GLINEK 5,1291,ŠKOFLJICA,GLINEK,,5,,ŠKOFLJICA,"anorganske spojine klora, če niso navedene v I. nevarnostni skupini, izražene kot HCl",15.9
509,2004,"GLINEK SPECIALIZIRANO PODJETJE ZA GALVANIZACIJO, D.D.",GLINEK 5,1291,ŠKOFLJICA,GLINEK,,5,,ŠKOFLJICA,"cianidi, lahkotopni, izraženi kot CN",51.5
510,2004,"GLINEK SPECIALIZIRANO PODJETJE ZA GALVANIZACIJO, D.D.",GLINEK 5,1291,ŠKOFLJICA,GLINEK,,5,,ŠKOFLJICA,klor (Cl2),0.2
511,2004,"GLINEK SPECIALIZIRANO PODJETJE ZA GALVANIZACIJO, D.D.",GLINEK 5,1291,ŠKOFLJICA,GLINEK,,5,,ŠKOFLJICA,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",6
512,2004,"GOODYEAR ENGINEERED PRODUCTS EUROPE, DRUŽBA ZA PROIZVODNJO GUMENIH TEHNIČNIH IZDELKOV, D.O.O.",ŠKOFJELOŠKA CESTA 6,4502,KRANJ,KRANJ,ŠKOFJELOŠKA CESTA,6,,KRANJ,skupni prah,4.66
513,2004,"GOODYEAR ENGINEERED PRODUCTS EUROPE, DRUŽBA ZA PROIZVODNJO GUMENIH TEHNIČNIH IZDELKOV, D.O.O.",ŠKOFJELOŠKA CESTA 6,4502,KRANJ,KRANJ,ŠKOFJELOŠKA CESTA,6,,KRANJ,"dušikovi oksidi (NO in NO2), izraženi kot NO2",520
514,2004,"GOODYEAR ENGINEERED PRODUCTS EUROPE, DRUŽBA ZA PROIZVODNJO GUMENIH TEHNIČNIH IZDELKOV, D.O.O.",ŠKOFJELOŠKA CESTA 6,4502,KRANJ,KRANJ,ŠKOFJELOŠKA CESTA,6,,KRANJ,ogljikov monoksid (CO),1384
515,2004,"GOODYEAR ENGINEERED PRODUCTS EUROPE, DRUŽBA ZA PROIZVODNJO GUMENIH TEHNIČNIH IZDELKOV, D.O.O.",ŠKOFJELOŠKA CESTA 6,4502,KRANJ,KRANJ,ŠKOFJELOŠKA CESTA,6,,KRANJ,"organske spojine, izražene kot skupni organski ogljik (TOC)",1656
516,2004,"GOODYEAR ENGINEERED PRODUCTS EUROPE, DRUŽBA ZA PROIZVODNJO GUMENIH TEHNIČNIH IZDELKOV, D.O.O.",ŠKOFJELOŠKA CESTA 6,4502,KRANJ,KRANJ,ŠKOFJELOŠKA CESTA,6,,KRANJ,skupni prah,1.73
517,2004,"GOODYEAR ENGINEERED PRODUCTS EUROPE, DRUŽBA ZA PROIZVODNJO GUMENIH TEHNIČNIH IZDELKOV, D.O.O.",ŠKOFJELOŠKA CESTA 6,4502,KRANJ,KRANJ,ŠKOFJELOŠKA CESTA,6,,KRANJ,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",0
518,2004,"GORENJE INDOP PROJEKTIRANJE, PROIZVODNJA IN TRŽENJE INDUSTRIJSKE OPREME, D.O.O.",PARTIZANSKA CESTA 12D,3320,VELENJE,VELENJE,PARTIČANSKA CESTA,12,D,VELENJE,"dušikovi oksidi (NO in NO2), izraženi kot NO2",14.97
519,2004,"GORENJE INDOP PROJEKTIRANJE, PROIZVODNJA IN TRŽENJE INDUSTRIJSKE OPREME, D.O.O.",PARTIZANSKA CESTA 12D,3320,VELENJE,VELENJE,PARTIČANSKA CESTA,12,D,VELENJE,ogljikov monoksid (CO),40.32
520,2004,"GORENJE INDOP PROJEKTIRANJE, PROIZVODNJA IN TRŽENJE INDUSTRIJSKE OPREME, D.O.O.",PARTIZANSKA CESTA 12D,3320,VELENJE,VELENJE,PARTIČANSKA CESTA,12,D,VELENJE,"organske spojine, izražene kot skupni organski ogljik (TOC)",15874.56
521,2004,"GORENJE INDOP PROJEKTIRANJE, PROIZVODNJA IN TRŽENJE INDUSTRIJSKE OPREME, D.O.O.",PARTIZANSKA CESTA 12D,3320,VELENJE,VELENJE,PARTIČANSKA CESTA,12,D,VELENJE,skupni prah,13.073999999999998
522,2004,"GORENJE NOTRANJA OPREMA, d.d.",PARTIZANSKA CESTA 12,3320,VELENJE,GORENJE,,1,B,ŠMARTNO OB PAKI,"anorganske spojine klora, če niso navedene v I. nevarnostni skupini, izražene kot HCl",2.3
523,2004,"GORENJE NOTRANJA OPREMA, d.d.",PARTIZANSKA CESTA 12,3320,VELENJE,GORENJE,,1,B,ŠMARTNO OB PAKI,"dušikovi oksidi (NO in NO2), izraženi kot NO2",15247.6
524,2004,"GORENJE NOTRANJA OPREMA, d.d.",PARTIZANSKA CESTA 12,3320,VELENJE,GORENJE,,1,B,ŠMARTNO OB PAKI,"fluor in njegove spojine, izražene kot HF",0.4
525,2004,"GORENJE NOTRANJA OPREMA, d.d.",PARTIZANSKA CESTA 12,3320,VELENJE,GORENJE,,1,B,ŠMARTNO OB PAKI,"kadmij in njegove spojine, izražene kot Cd",0.04
526,2004,"GORENJE NOTRANJA OPREMA, d.d.",PARTIZANSKA CESTA 12,3320,VELENJE,GORENJE,,1,B,ŠMARTNO OB PAKI,"organske spojine, izražene kot skupni organski ogljik (TOC)",812
527,2004,"GORENJE NOTRANJA OPREMA, d.d.",PARTIZANSKA CESTA 12,3320,VELENJE,GORENJE,,1,B,ŠMARTNO OB PAKI,"selen in njegove spojine, izražene kot Se",0.06
528,2004,"GORENJE NOTRANJA OPREMA, d.d.",PARTIZANSKA CESTA 12,3320,VELENJE,GORENJE,,1,B,ŠMARTNO OB PAKI,"silicijev dioksid, v obliki kristalinskega prahu, SiO2",120
529,2004,"GORENJE NOTRANJA OPREMA, d.d.",PARTIZANSKA CESTA 12,3320,VELENJE,GORENJE,,1,B,ŠMARTNO OB PAKI,skupni prah,4897.62
530,2004,"GORENJE NOTRANJA OPREMA, d.d.",PARTIZANSKA CESTA 12,3320,VELENJE,GORENJE,,1,B,ŠMARTNO OB PAKI,"svinec in njegove spojine, izražene kot Pb",34.4
531,2004,"GORENJE NOTRANJA OPREMA, d.d.",PARTIZANSKA CESTA 12,3320,VELENJE,GORENJE,,1,B,ŠMARTNO OB PAKI,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",900
532,2004,"GORENJE NOTRANJA OPREMA, d.d.",PARTIZANSKA CESTA 12,3320,VELENJE,MARIBOR,LIMBUŠKA CESTA,2,,MARIBOR,benzen,15.3
533,2004,"GORENJE NOTRANJA OPREMA, d.d.",PARTIZANSKA CESTA 12,3320,VELENJE,MARIBOR,LIMBUŠKA CESTA,2,,MARIBOR,butilacetat (C6H12O2),1492.98
534,2004,"GORENJE NOTRANJA OPREMA, d.d.",PARTIZANSKA CESTA 12,3320,VELENJE,MARIBOR,LIMBUŠKA CESTA,2,,MARIBOR,ksilen (C8H10),616.86
535,2004,"GORENJE NOTRANJA OPREMA, d.d.",PARTIZANSKA CESTA 12,3320,VELENJE,MARIBOR,LIMBUŠKA CESTA,2,,MARIBOR,skupni prah,35.607
536,2004,"GORENJE NOTRANJA OPREMA, d.d.",PARTIZANSKA CESTA 12,3320,VELENJE,MARIBOR,LIMBUŠKA CESTA,2,,MARIBOR,toluen (C7H9),278.64
537,2004,"GORENJE NOTRANJA OPREMA, d.d.",PARTIZANSKA CESTA 12,3320,VELENJE,MARIBOR,LIMBUŠKA CESTA,2,,MARIBOR,"anorganske spojine klora, če niso navedene v I. nevarnostni skupini, izražene kot HCl",680
538,2004,"GORENJE NOTRANJA OPREMA, d.d.",PARTIZANSKA CESTA 12,3320,VELENJE,MARIBOR,LIMBUŠKA CESTA,2,,MARIBOR,"dušikovi oksidi (NO in NO2), izraženi kot NO2",5860
539,2004,"GORENJE NOTRANJA OPREMA, d.d.",PARTIZANSKA CESTA 12,3320,VELENJE,MARIBOR,LIMBUŠKA CESTA,2,,MARIBOR,ogljikov monoksid (CO),36200
540,2004,"GORENJE NOTRANJA OPREMA, d.d.",PARTIZANSKA CESTA 12,3320,VELENJE,MARIBOR,LIMBUŠKA CESTA,2,,MARIBOR,skupni prah,7693
541,2004,"GORENJE NOTRANJA OPREMA, d.d.",PARTIZANSKA CESTA 12,3320,VELENJE,ŠOŠTANJ,PRIMORSKA CESTA,6,B,ŠOŠTANJ,aceton (C3H8O),2111.1
542,2004,"GORENJE NOTRANJA OPREMA, d.d.",PARTIZANSKA CESTA 12,3320,VELENJE,ŠOŠTANJ,PRIMORSKA CESTA,6,B,ŠOŠTANJ,diklormetan,6970
543,2004,"GORENJE NOTRANJA OPREMA, d.d.",PARTIZANSKA CESTA 12,3320,VELENJE,ŠOŠTANJ,PRIMORSKA CESTA,6,B,ŠOŠTANJ,"dušikovi oksidi (NO in NO2), izraženi kot NO2",17771
544,2004,"GORENJE NOTRANJA OPREMA, d.d.",PARTIZANSKA CESTA 12,3320,VELENJE,ŠOŠTANJ,PRIMORSKA CESTA,6,B,ŠOŠTANJ,metilmetakrilat (C5H8O2),2130.2
545,2004,"GORENJE NOTRANJA OPREMA, d.d.",PARTIZANSKA CESTA 12,3320,VELENJE,ŠOŠTANJ,PRIMORSKA CESTA,6,B,ŠOŠTANJ,ogljikov monoksid (CO),6071
546,2004,"GORENJE NOTRANJA OPREMA, d.d.",PARTIZANSKA CESTA 12,3320,VELENJE,ŠOŠTANJ,PRIMORSKA CESTA,6,B,ŠOŠTANJ,"organske spojine, izražene kot skupni organski ogljik (TOC)",214.5
547,2004,"GORENJE NOTRANJA OPREMA, d.d.",PARTIZANSKA CESTA 12,3320,VELENJE,ŠOŠTANJ,PRIMORSKA CESTA,6,B,ŠOŠTANJ,skupni prah,1078.5
548,2004,"GORENJE NOTRANJA OPREMA, d.d.",PARTIZANSKA CESTA 12,3320,VELENJE,ŠOŠTANJ,PRIMORSKA CESTA,6,B,ŠOŠTANJ,stiren (C8H8),9448.2
549,2004,"GORENJE NOTRANJA OPREMA, d.d.",PARTIZANSKA CESTA 12,3320,VELENJE,ŠOŠTANJ,PRIMORSKA CESTA,6,B,ŠOŠTANJ,"trdni delci, manjši od 10 mikrometrov",100.9
550,2004,"GORENJE NOTRANJA OPREMA, d.d.",PARTIZANSKA CESTA 12,3320,VELENJE,VELENJE,PARTIČANSKA CESTA,12,,VELENJE,aceton (C3H8O),19872.1
551,2004,"GORENJE NOTRANJA OPREMA, d.d.",PARTIZANSKA CESTA 12,3320,VELENJE,VELENJE,PARTIČANSKA CESTA,12,,VELENJE,butilacetat (C6H12O2),61688.2
552,2004,"GORENJE NOTRANJA OPREMA, d.d.",PARTIZANSKA CESTA 12,3320,VELENJE,VELENJE,PARTIČANSKA CESTA,12,,VELENJE,etilacetat (C4H8O2),1105.9
553,2004,"GORENJE NOTRANJA OPREMA, d.d.",PARTIZANSKA CESTA 12,3320,VELENJE,VELENJE,PARTIČANSKA CESTA,12,,VELENJE,etilbenzen (C8H10),351.2
554,2004,"GORENJE NOTRANJA OPREMA, d.d.",PARTIZANSKA CESTA 12,3320,VELENJE,VELENJE,PARTIČANSKA CESTA,12,,VELENJE,ksilen (C8H10),1980.8
555,2004,"GORENJE NOTRANJA OPREMA, d.d.",PARTIZANSKA CESTA 12,3320,VELENJE,VELENJE,PARTIČANSKA CESTA,12,,VELENJE,"organske spojine, izražene kot skupni organski ogljik (TOC)",1058.4
556,2004,"GORENJE NOTRANJA OPREMA, d.d.",PARTIZANSKA CESTA 12,3320,VELENJE,VELENJE,PARTIČANSKA CESTA,12,,VELENJE,skupni prah,1556.7
557,2004,"GORENJE NOTRANJA OPREMA, d.d.",PARTIZANSKA CESTA 12,3320,VELENJE,VELENJE,PARTIČANSKA CESTA,12,,VELENJE,toluen (C7H9),540.9
558,2004,"GORENJE NOTRANJA OPREMA, d.d.",PARTIZANSKA CESTA 12,3320,VELENJE,VELENJE,PARTIČANSKA CESTA,12,,VELENJE,"trdni delci, manjši od 10 mikrometrov",3.02
559,2004,"GORENJE, d.d.",PARTIZANSKA CESTA 12,3503,VELENJE,ROGATEC,CESTE,56,,ROGATEC,acetaldehid (C2H4O),0
560,2004,"GORENJE, d.d.",PARTIZANSKA CESTA 12,3503,VELENJE,ROGATEC,CESTE,56,,ROGATEC,"dušikovi oksidi (NO in NO2), izraženi kot NO2",83
561,2004,"GORENJE, d.d.",PARTIZANSKA CESTA 12,3503,VELENJE,ROGATEC,CESTE,56,,ROGATEC,formaldehid (CH2O),10
562,2004,"GORENJE, d.d.",PARTIZANSKA CESTA 12,3503,VELENJE,ROGATEC,CESTE,56,,ROGATEC,ogljikov monoksid (CO),7
563,2004,"GORENJE, d.d.",PARTIZANSKA CESTA 12,3503,VELENJE,ROGATEC,CESTE,56,,ROGATEC,"organske spojine, izražene kot skupni organski ogljik (TOC)",9454.6
564,2004,"GORENJE, d.d.",PARTIZANSKA CESTA 12,3503,VELENJE,ROGATEC,CESTE,56,,ROGATEC,skupni prah,1.5
565,2004,"GORENJE, d.d.",PARTIZANSKA CESTA 12,3503,VELENJE,ROGATEC,CESTE,56,,ROGATEC,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",0
566,2004,"GORENJE, d.d.",PARTIZANSKA CESTA 12,3503,VELENJE,VELENJE,PARTIČANSKA CESTA,12,,VELENJE,acetaldehid (C2H4O),0.6
567,2004,"GORENJE, d.d.",PARTIZANSKA CESTA 12,3503,VELENJE,VELENJE,PARTIČANSKA CESTA,12,,VELENJE,aceton (C3H8O),2159
568,2004,"GORENJE, d.d.",PARTIZANSKA CESTA 12,3503,VELENJE,VELENJE,PARTIČANSKA CESTA,12,,VELENJE,alkani (razen metana),1288
569,2004,"GORENJE, d.d.",PARTIZANSKA CESTA 12,3503,VELENJE,VELENJE,PARTIČANSKA CESTA,12,,VELENJE,amonijak (NH3),0.1
570,2004,"GORENJE, d.d.",PARTIZANSKA CESTA 12,3503,VELENJE,VELENJE,PARTIČANSKA CESTA,12,,VELENJE,"anorganske spojine klora, če niso navedene v I. nevarnostni skupini, izražene kot HCl",34
571,2004,"GORENJE, d.d.",PARTIZANSKA CESTA 12,3503,VELENJE,VELENJE,PARTIČANSKA CESTA,12,,VELENJE,"baker in njegove spojine, izražene kot Cu",0.02
572,2004,"GORENJE, d.d.",PARTIZANSKA CESTA 12,3503,VELENJE,VELENJE,PARTIČANSKA CESTA,12,,VELENJE,"cianidi, lahkotopni, izraženi kot CN",0
573,2004,"GORENJE, d.d.",PARTIZANSKA CESTA 12,3503,VELENJE,VELENJE,PARTIČANSKA CESTA,12,,VELENJE,delno fluorirani ogljikovodiki (HFC),677
574,2004,"GORENJE, d.d.",PARTIZANSKA CESTA 12,3503,VELENJE,VELENJE,PARTIČANSKA CESTA,12,,VELENJE,"dušikovi oksidi (NO in NO2), izraženi kot NO2",3373
575,2004,"GORENJE, d.d.",PARTIZANSKA CESTA 12,3503,VELENJE,VELENJE,PARTIČANSKA CESTA,12,,VELENJE,"fluoridi, lahkotopni, izraženi kot F",98
576,2004,"GORENJE, d.d.",PARTIZANSKA CESTA 12,3503,VELENJE,VELENJE,PARTIČANSKA CESTA,12,,VELENJE,formaldehid (CH2O),34.452000000000005
577,2004,"GORENJE, d.d.",PARTIZANSKA CESTA 12,3503,VELENJE,VELENJE,PARTIČANSKA CESTA,12,,VELENJE,"kadmij in njegove spojine, izražene kot Cd",0
578,2004,"GORENJE, d.d.",PARTIZANSKA CESTA 12,3503,VELENJE,VELENJE,PARTIČANSKA CESTA,12,,VELENJE,"krom in njegove spojine, izražene kot Cr",1.83
579,2004,"GORENJE, d.d.",PARTIZANSKA CESTA 12,3503,VELENJE,VELENJE,PARTIČANSKA CESTA,12,,VELENJE,"mangan in njegove spojine, izražene kot Mn",0.02
580,2004,"GORENJE, d.d.",PARTIZANSKA CESTA 12,3503,VELENJE,VELENJE,PARTIČANSKA CESTA,12,,VELENJE,"nikelj in njegove spojine, izražene kot Ni",0.25
581,2004,"GORENJE, d.d.",PARTIZANSKA CESTA 12,3503,VELENJE,VELENJE,PARTIČANSKA CESTA,12,,VELENJE,ogljikov monoksid (CO),2457.5
582,2004,"GORENJE, d.d.",PARTIZANSKA CESTA 12,3503,VELENJE,VELENJE,PARTIČANSKA CESTA,12,,VELENJE,"organske spojine, izražene kot skupni organski ogljik (TOC)",10445
583,2004,"GORENJE, d.d.",PARTIZANSKA CESTA 12,3503,VELENJE,VELENJE,PARTIČANSKA CESTA,12,,VELENJE,policiklični aromatski ogljikovodiki,0
584,2004,"GORENJE, d.d.",PARTIZANSKA CESTA 12,3503,VELENJE,VELENJE,PARTIČANSKA CESTA,12,,VELENJE,skupni prah,2174
585,2004,"GORENJE, d.d.",PARTIZANSKA CESTA 12,3503,VELENJE,VELENJE,PARTIČANSKA CESTA,12,,VELENJE,stiren (C8H8),1127
586,2004,"GORENJE, d.d.",PARTIZANSKA CESTA 12,3503,VELENJE,VELENJE,PARTIČANSKA CESTA,12,,VELENJE,"svinec in njegove spojine, izražene kot Pb",0.04
587,2004,"GORENJE, d.d.",PARTIZANSKA CESTA 12,3503,VELENJE,VELENJE,PARTIČANSKA CESTA,12,,VELENJE,"talij in njegove spojine, izražene kot Tl",0
588,2004,"GORENJE, d.d.",PARTIZANSKA CESTA 12,3503,VELENJE,VELENJE,PARTIČANSKA CESTA,12,,VELENJE,toluen (C7H9),579
589,2004,"GORENJE, d.d.",PARTIZANSKA CESTA 12,3503,VELENJE,VELENJE,PARTIČANSKA CESTA,12,,VELENJE,VSOTA prašnate anorg. snovi III.,0
590,2004,"GORENJE, d.d.",PARTIZANSKA CESTA 12,3503,VELENJE,VELENJE,PARTIČANSKA CESTA,12,,VELENJE,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",0
591,2004,"GORENJSKA PREDILNICA, D.D., ŠKOFJA LOKA",KIDRIČEVA CESTA 75,4220,ŠKOFJA LOKA,ŠKOFJA LOKA,KIDRIČEVA CESTA,75,,ŠKOFJA LOKA,"dušikovi oksidi (NO in NO2), izraženi kot NO2",192
592,2004,"GORENJSKA PREDILNICA, D.D., ŠKOFJA LOKA",KIDRIČEVA CESTA 75,4220,ŠKOFJA LOKA,ŠKOFJA LOKA,KIDRIČEVA CESTA,75,,ŠKOFJA LOKA,ogljikov dioksid (CO2),228480
593,2004,"GORENJSKA PREDILNICA, D.D., ŠKOFJA LOKA",KIDRIČEVA CESTA 75,4220,ŠKOFJA LOKA,ŠKOFJA LOKA,KIDRIČEVA CESTA,75,,ŠKOFJA LOKA,ogljikov monoksid (CO),350
594,2004,"GORENJSKA PREDILNICA, D.D., ŠKOFJA LOKA",KIDRIČEVA CESTA 75,4220,ŠKOFJA LOKA,ŠKOFJA LOKA,KIDRIČEVA CESTA,75,,ŠKOFJA LOKA,skupni prah,0
595,2004,"GORENJSKA PREDILNICA, D.D., ŠKOFJA LOKA",KIDRIČEVA CESTA 75,4220,ŠKOFJA LOKA,ŠKOFJA LOKA,KIDRIČEVA CESTA,75,,ŠKOFJA LOKA,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",0
596,2004,"GORENJSKI TISK, GRAFIČNA DEJAVNOST, D.D.",ULICA MIRKA VADNOVA 6,4000,KRANJ,KRANJ,,,,KRANJ,skupni prah,4.6
597,2004,"GORENJSKI TISK, GRAFIČNA DEJAVNOST, D.D.",ULICA MIRKA VADNOVA 6,4000,KRANJ,KRANJ,ULICA MIRKA VADNOVA,6,,KRANJ,alkilalkoholi,7.2286
598,2004,"GORENJSKI TISK, GRAFIČNA DEJAVNOST, D.D.",ULICA MIRKA VADNOVA 6,4000,KRANJ,KRANJ,ULICA MIRKA VADNOVA,6,,KRANJ,"dušikovi oksidi (NO in NO2), izraženi kot NO2",2.768
599,2004,"GORENJSKI TISK, GRAFIČNA DEJAVNOST, D.D.",ULICA MIRKA VADNOVA 6,4000,KRANJ,KRANJ,ULICA MIRKA VADNOVA,6,,KRANJ,"hlapne organske spojine, razen metana",1.254
600,2004,"GORENJSKI TISK, GRAFIČNA DEJAVNOST, D.D.",ULICA MIRKA VADNOVA 6,4000,KRANJ,KRANJ,ULICA MIRKA VADNOVA,6,,KRANJ,ogljikov monoksid (CO),86.897
601,2004,"GORENJSKI TISK, GRAFIČNA DEJAVNOST, D.D.",ULICA MIRKA VADNOVA 6,4000,KRANJ,KRANJ,ULICA MIRKA VADNOVA,6,,KRANJ,skupni prah,61.744
602,2004,"GORENJSKI TISK, GRAFIČNA DEJAVNOST, D.D.",ULICA MIRKA VADNOVA 6,4000,KRANJ,KRANJ,ULICA MIRKA VADNOVA,6,,KRANJ,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",3.46
603,2004,"GORIČANE, TOVARNA PAPIRJA MEDVODE, D.D.",LADJA 10,1215,MEDVODE,LADJA,,10,,MEDVODE,"dušikovi oksidi (NO in NO2), izraženi kot NO2",34410
604,2004,"GORIČANE, TOVARNA PAPIRJA MEDVODE, D.D.",LADJA 10,1215,MEDVODE,LADJA,,10,,MEDVODE,ogljikov dioksid (CO2),34582334
605,2004,"GORIČANE, TOVARNA PAPIRJA MEDVODE, D.D.",LADJA 10,1215,MEDVODE,LADJA,,10,,MEDVODE,ogljikov monoksid (CO),556
606,2004,"GORIČANE, TOVARNA PAPIRJA MEDVODE, D.D.",LADJA 10,1215,MEDVODE,LADJA,,10,,MEDVODE,skupni prah,0
607,2004,"GORIČANE, TOVARNA PAPIRJA MEDVODE, D.D.",LADJA 10,1215,MEDVODE,LADJA,,10,,MEDVODE,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",0
